time,cpu,memory,rtt,latency,bandwidth,throughput
517,6.962,4.063,0.036,0.02,1253.974,21.111
518,9.879,0.983,0.002,0.045,1413.522,22.003
519,7.664,2.743,0.015,0.04,1301.259,22.523
520,2.384,3.457,0.039,0.04,1276.661,22.882
521,3.519,8.417,0.054,0.023,1377.489,21.164
522,10.718,6.486,0.017,0.028,1395.396,21.331
523,2.596,2.642,0.006,0.01,1256.981,22.603
524,8.632,8.931,0.037,0.045,1393.49,23.852
525,8.622,2.641,0.027,0.012,1268.757,23.039
526,10.086,1.488,0.037,0.012,1351.51,22.143
527,11.099,3.199,0.017,0.027,1276.316,21.974
528,7.102,2.407,0.033,0.049,1367.659,24.074
529,2.33,3.47,0.01,0.023,1328.685,21.69
530,6.909,3.019,0.015,0.056,1418.159,22.21
531,3.709,1.242,0.056,0.039,1310.109,23.156
532,6.767,5.975,0.028,0.023,1263.705,22.413
533,4.571,9.612,0.051,0.032,1278.08,23.777
534,3.144,10.86,0.023,0.015,1352.899,23.239
535,8.768,3.52,0.024,0.025,1374.597,24.046
536,3.58,1.885,0.006,0.031,1360.104,21.41
537,9.302,9.594,0.062,0.057,1296.035,22.846
538,2.946,3.003,0.009,0.025,1422.961,23.274
539,5.125,2.357,0.017,0.044,1360.945,21.981
540,9.708,9.693,0.046,0.033,1358.945,21.252
541,11.169,6.168,0.056,0.013,1369.683,23.449
542,4.94,5.483,0.042,0.052,1336.255,23.254
543,7.762,9.394,0.022,0.037,1431.797,23.905
544,3.945,3.282,0.052,0.044,1335.175,21.833
545,2.191,10.982,0.01,0.011,1302.95,23.02
546,10.352,4.147,0.046,0.011,1420.423,23.544
547,3.452,8.679,0.041,0.009,1391.532,22.508
548,9.586,7.152,0.054,0.056,1366.995,23.883
549,8.541,6.723,0.012,0.009,1349.599,23.524
550,8.195,9.404,0.02,0.057,1312.195,21.93
551,4.698,4.98,0.016,0.044,1314.867,21.903
552,7.125,7.376,0.003,0.042,1287.023,22.097
553,7.037,4.916,0.007,0.021,1264.198,24.028
554,8.894,1.593,0.033,0.053,1327.245,21.35
555,6.826,10.909,0.027,0.054,1296.428,21.584
556,4.102,7.403,0.008,0.054,1313.532,23.499
557,6.745,7.581,0.018,0.048,1333.933,22.255
558,8.591,3.28,0.023,0.054,1369.932,22.197
559,0.933,7.747,0.013,0.026,1347.338,22.058
560,5.897,5.062,0.014,0.056,1279.184,23.938
561,8.032,1.983,0.064,0.048,1394.484,21.944
562,8.438,2.225,0.053,0.013,1305.382,21.787
563,2.088,11.179,0.044,0.019,1401.497,22.778
564,1.245,10.761,0.016,0.053,1304.69,22.191
565,2.464,11.056,0.017,0.027,1315.027,22.498
566,2.783,4.722,0.015,0.029,1282.406,21.138
567,5.243,6.648,0.04,0.04,1337.292,21.666
568,11.602,4.617,0.064,0.022,1434.289,24.356
569,10.48,11.678,0.063,0.039,1343.163,22.025
570,3.32,3.793,0.06,0.033,1377.653,24.271
571,2.346,2.558,0.034,0.006,1399.652,22.578
572,4.358,4.998,0.044,0.013,1368.089,21.81
573,3.617,10.231,0.04,0.059,1355.673,23.406
574,2.726,6.076,0.051,0.051,1364.949,23.797
575,11.109,6.02,0.018,0.032,1378.453,23.982
576,6.767,3.325,0.027,0.057,1438.247,24.353
577,5.566,7.959,0.038,0.055,1401.506,21.72
578,1.238,9.871,0.029,0.034,1391.293,23.43
579,6.675,10.721,0.024,0.038,1365.374,24.437
580,7.12,10.212,0.023,0.048,1446.265,21.414
581,8.425,3.002,0.04,0.062,1459.812,21.849
582,8.834,4.253,0.019,0.034,1268.768,23.063
583,8.237,9.539,0.067,0.006,1271.306,22.158
584,8.997,12.347,0.022,0.008,1394.837,22.873
585,4.871,9.529,0.012,0.045,1414.685,23.919
586,3.338,6.149,0.009,0.063,1330.691,21.558
587,5.14,4.274,0.032,0.017,1344.897,21.803
588,9.547,8.904,0.065,0.049,1434.568,24.307
589,8.624,2.134,0.011,0.037,1331.005,22.27
590,1.472,10.148,0.018,0.053,1278.85,21.233
591,5.189,6.054,0.043,0.028,1321.218,21.582
592,11.919,2.979,0.046,0.031,1388.605,21.655
593,4.672,9.882,0.03,0.019,1415.153,22.922
594,6.057,3.848,0.064,0.05,1383.178,23.382
595,2.08,10.918,0.011,0.008,1266.041,22.499
596,7.543,4.158,0.003,0.049,1355.703,22.797
597,3.014,10.913,0.069,0.052,1406.669,22.759
598,5.705,11.565,0.046,0.005,1441.691,23.532
599,10.38,4.481,0.016,0.034,1366.802,21.299
600,6.306,3.871,0.029,0.02,1354.599,22.476
601,4.283,9.993,0.045,0.052,1342.886,21.39
602,10.852,2.931,0.007,0.032,1316.483,22.201
603,11.949,7.873,0.005,0.027,1416.07,23.848
604,1.281,9.501,0.061,0.045,1414.085,21.448
605,8.051,9.111,0.06,0.063,1280.76,21.654
606,8.953,10.33,0.021,0.021,1275.61,21.504
607,2.937,3.528,0.059,0.027,1356.316,22.096
608,2.065,8.572,0.01,0.012,1391.949,22.118
609,11.92,6.747,0.016,0.039,1435.386,24.067
610,10.361,7.909,0.006,0.037,1319.037,21.707
611,11.592,8.583,0.057,0.03,1402.504,23.237
612,8.891,10.69,0.04,0.057,1433.607,23.627
613,12.445,3.089,0.072,0.043,1368.897,24.173
614,1.993,2.843,0.058,0.059,1440.682,22.44
615,3.418,1.417,0.053,0.011,1389.408,23.243
616,7.691,10.777,0.023,0.048,1387.132,23.861
617,11.9,11.968,0.017,0.034,1349.843,23.431
618,4.567,6.794,0.067,0.01,1356.219,22.404
619,7.136,12.429,0.035,0.042,1356.25,22.77
620,8.033,9.389,0.026,0.016,1341.972,21.797
621,12.502,13.033,0.039,0.059,1268.96,21.813
622,6.873,7.337,0.046,0.055,1429.316,24.476
623,8.884,3.166,0.018,0.053,1298.346,23.499
624,6.587,2.868,0.013,0.062,1298.844,22.297
625,8.247,6.56,0.013,0.008,1453.396,23.535
626,8.903,7.339,0.071,0.027,1372.62,21.488
627,7.589,4.688,0.002,0.01,1423.461,21.234
628,3.711,11.78,0.044,0.039,1367.276,21.85
629,9.709,11.31,0.008,0.013,1393.85,21.968
630,10.749,11.212,0.067,0.049,1457.959,23.142
631,9.675,9.879,0.067,0.021,1357.337,23.795
632,3.251,10.261,0.047,0.061,1447.529,21.359
633,1.263,13.312,0.048,0.01,1310.722,22.1
634,4.304,10.958,0.067,0.07,1415.813,23.01
635,6.75,3.742,0.074,0.029,1389.042,24.43
636,12.14,7.548,0.051,0.045,1456.33,24.281
637,6.336,3.59,0.072,0.045,1336.054,22.754
638,7.353,10.44,0.034,0.03,1299.763,22.951
639,5.984,8.748,0.019,0.022,1443.262,23.115
640,3.011,1.512,0.054,0.054,1474.049,23.999
641,12.038,12.323,0.025,0.059,1255.771,21.35
642,3.462,6.338,0.062,0.038,1258.874,24.295
643,12.843,10.632,0.069,0.052,1472.1,24.58
644,2.161,5.047,0.038,0.046,1410.327,23.553
645,4.177,1.344,0.009,0.033,1392.373,24.416
646,6.947,9.584,0.055,0.021,1275.986,22.481
647,4.315,9.642,0.018,0.012,1447.966,23.824
648,10.999,3.368,0.028,0.018,1317.886,24.778
649,4.25,10.559,0.073,0.053,1345.327,24.161
650,11.815,5.205,0.067,0.044,1444.586,23.069
651,4.347,5.52,0.021,0.015,1354.693,21.966
652,10.114,11.269,0.025,0.02,1388.843,23.923
653,9.443,5.83,0.065,0.048,1481.186,21.647
654,11.117,13.719,0.074,0.037,1301.242,24.406
655,12.182,10.837,0.017,0.066,1331.616,21.931
656,1.436,10.528,0.038,0.053,1319.794,21.89
657,12.551,1.811,0.054,0.032,1284.965,24.545
658,10.991,11.66,0.01,0.052,1295.999,24.48
659,4.438,2.912,0.053,0.058,1470.7,24.68
660,9.713,9.65,0.069,0.046,1388.499,22.986
661,2.683,9.053,0.068,0.01,1420.707,22.888
662,7.92,7.56,0.036,0.018,1358.378,22.426
663,3.318,7.758,0.021,0.052,1272.054,23.062
664,13.251,12.185,0.062,0.02,1316.041,21.931
665,3.942,4.605,0.033,0.045,1448.737,21.613
666,2.219,3.99,0.016,0.059,1331.632,24.817
667,11.656,2.725,0.039,0.062,1320.171,22.979
668,11.39,8.57,0.036,0.06,1368.22,23.828
669,10.8,1.72,0.011,0.042,1402.433,21.225
670,8.638,7.806,0.078,0.045,1457.429,22.386
671,14.24,5.259,0.011,0.057,1372.004,22.865
672,2.406,1.785,0.048,0.021,1457.709,23.792
673,2.32,4.609,0.036,0.059,1298.543,23.101
674,11.039,8.355,0.05,0.07,1476.584,24.443
675,3.73,1.317,0.07,0.069,1361.046,22.651
676,1.255,7.122,0.031,0.008,1273.155,24.816
677,4.441,8.928,0.054,0.029,1348.414,24.356
678,4.801,4.566,0.058,0.072,1319.431,23.111
679,2.735,1.711,0.026,0.069,1338.34,22.235
680,7.614,4.284,0.024,0.007,1325.549,21.964
681,11.205,2.57,0.05,0.062,1424.024,22.504
682,5.848,10.047,0.073,0.022,1465.891,24.618
683,8.387,5.702,0.053,0.071,1384.17,21.468
684,10.372,5.992,0.015,0.009,1329.484,23.953
685,4.55,10.765,0.033,0.067,1345.259,23.058
686,7.279,11.522,0.034,0.068,1346.862,24.197
687,10.621,12.584,0.046,0.048,1354.524,22.024
688,6.281,2.244,0.081,0.069,1400.26,24.736
689,2.856,3.231,0.076,0.041,1441.023,23.256
690,13.688,12.798,0.032,0.024,1282.014,21.951
691,3.139,12.49,0.04,0.027,1292.302,24.313
692,1.27,11.828,0.056,0.064,1285.217,23.685
693,1.977,8.889,0.081,0.041,1363.932,24.74
694,4.406,11.509,0.018,0.058,1391.641,24.452
695,14.01,1.17,0.057,0.019,1366.175,22.832
696,3.838,5.322,0.074,0.077,1410.441,23.972
697,11.182,7.848,0.01,0.035,1287.98,21.231
698,4.537,1.985,0.007,0.072,1345.785,24.344
699,13.485,11.915,0.079,0.031,1434.717,23.197
700,6.891,10.747,0.026,0.041,1369.347,24.615
701,3.422,10.554,0.029,0.07,1474.266,23.237
702,6.183,12.419,0.047,0.034,1465.977,24.713
703,8.768,4.211,0.059,0.027,1408.267,22.491
704,2.422,7.441,0.027,0.017,1324.224,21.632
705,5.09,14.347,0.013,0.011,1320.538,22.981
706,10.594,14.345,0.08,0.026,1505.127,23.169
707,5.145,2.506,0.087,0.07,1449.249,22.688
708,10.655,4.604,0.026,0.061,1486.569,24.522
709,4.025,2.231,0.038,0.033,1370.258,21.38
710,2.172,12.695,0.075,0.047,1394.93,23.065
711,5.987,9.698,0.035,0.027,1283.233,22.815
712,10.521,3.824,0.052,0.056,1492.062,22.755
713,4.028,9.027,0.053,0.007,1317.32,24.458
714,7.649,15.12,0.054,0.05,1471.135,23.458
715,5.423,14.989,0.042,0.04,1400.857,22.316
716,7.909,6.677,0.057,0.025,1305.093,21.327
717,7.802,13.581,0.069,0.012,1306.508,24.115
718,11.956,2.89,0.062,0.068,1391.862,24.546
719,6.621,10.507,0.065,0.02,1485.979,22.309
720,8.08,8.772,0.021,0.066,1410.997,23.457
721,11.625,2.87,0.086,0.016,1412.635,23.378
722,11.522,9.076,0.006,0.025,1428.097,22.167
723,4.608,3.684,0.007,0.036,1256.888,21.239
724,1.951,6.954,0.051,0.031,1296.739,23.262
725,1.175,5.338,0.029,0.033,1386.955,24.944
726,14.759,4.253,0.06,0.025,1273.272,22.502
727,14.521,10.542,0.07,0.01,1319.052,21.846
728,14.696,2.153,0.07,0.02,1294.566,21.948
729,8.553,3.186,0.057,0.028,1468.805,21.457
730,9.381,9.873,0.055,0.011,1447.771,23.459
731,3.568,7.22,0.069,0.043,1313.512,22.692
732,4.892,7.818,0.028,0.048,1261.463,23.487
733,9.92,5.961,0.034,0.072,1271.947,23.094
734,11.481,0.653,0.04,0.006,1377.947,21.375
735,11.792,12.085,0.064,0.049,1374.038,24.621
736,11.446,6.854,0.058,0.051,1442.141,23.698
737,6.649,7.492,0.086,0.047,1276.07,24.053
738,3.46,1.796,0.04,0.04,1500.517,23.524
739,9.135,1.349,0.032,0.007,1394.965,24.264
740,4.697,14.922,0.052,0.009,1500.186,21.856
741,6.111,9.793,0.064,0.074,1354.581,23.136
742,14.508,6.072,0.032,0.025,1382.913,24.662
743,14.799,7.833,0.087,0.06,1300.661,23.204
744,6.13,14.102,0.016,0.015,1475.19,22.741
745,6.108,6.992,0.086,0.014,1390.341,22.394
746,14.502,12.625,0.073,0.053,1378.622,23.816
747,0.76,11.122,0.079,0.026,1346.537,22.596
748,6.102,2.575,0.089,0.055,1373.823,22.194
749,11.661,10.017,0.039,0.013,1328.976,21.334
750,10.931,1.49,0.055,0.007,1270.68,23.636
751,5.088,7.152,0.043,0.046,1325.503,21.81
752,6.04,10.776,0.061,0.05,1290.942,22.264
753,1.172,11.331,0.051,0.06,1342.13,22.235
754,13.489,8.186,0.065,0.028,1322.604,25.345
755,1.093,7.614,0.026,0.003,1306.859,23.424
756,13.336,6.253,0.04,0.053,1345.68,21.588
757,8.877,13.706,0.09,0.052,1399.159,22.146
758,1.172,4.179,0.063,0.003,1414.247,23.221
759,5.833,14.906,0.038,0.017,1480.107,22.433
760,10.191,4.566,0.084,0.083,1470.089,24.353
761,14.45,5.34,0.038,0.02,1407.172,24.425
762,3.373,1.205,0.072,0.018,1422.676,23.769
763,7.573,1.39,0.066,0.025,1456.051,24.754
764,11.102,13.649,0.058,0.055,1399.486,22.802
765,13.595,6.176,0.054,0.025,1494.86,22.568
766,7.565,15.098,0.016,0.081,1352.927,23.996
767,11.3,6.011,0.075,0.024,1491.913,25.332
768,8.824,14.754,0.074,0.053,1281.396,21.752
769,6.789,6.953,0.062,0.054,1342.06,22.047
770,6.441,9.245,0.009,0.052,1317.125,24.163
771,14.075,12.299,0.048,0.077,1375.676,24.132
772,9.079,15.099,0.092,0.06,1416.917,22.525
773,9.409,15.971,0.085,0.057,1308.171,24.785
774,10.529,12.195,0.01,0.017,1487.192,23.479
775,13.683,9.423,0.071,0.065,1313.839,21.509
776,4.385,7.295,0.019,0.028,1524.838,23.244
777,11.363,3.485,0.067,0.072,1500.283,23.034
778,9.982,12.539,0.094,0.068,1295.819,23.397
779,9.804,4.2,0.042,0.026,1358.251,24.407
780,14.027,16.151,0.087,0.074,1444.915,24.86
781,12.467,4.666,0.065,0.037,1395.557,24.978
782,13.567,6.064,0.011,0.058,1435.194,21.797
783,11.109,7.0,0.012,0.041,1364.23,23.352
784,8.306,3.463,0.064,0.069,1452.567,23.641
785,11.578,14.743,0.048,0.058,1306.257,21.665
786,1.896,4.754,0.012,0.029,1506.775,23.907
787,9.295,14.004,0.05,0.049,1346.062,23.11
788,6.636,10.007,0.092,0.027,1451.917,23.762
789,7.781,2.597,0.077,0.064,1280.539,21.414
790,6.431,5.176,0.009,0.067,1505.961,23.517
791,7.582,16.851,0.06,0.048,1506.552,23.169
792,14.415,5.043,0.015,0.079,1259.831,23.992
793,13.601,14.407,0.02,0.028,1403.91,23.186
794,8.384,1.811,0.036,0.079,1321.529,24.59
795,6.682,14.956,0.062,0.072,1388.838,22.789
796,15.294,5.305,0.051,0.053,1520.071,24.146
797,8.141,1.584,0.037,0.064,1363.236,21.641
798,15.834,8.037,0.052,0.069,1311.118,22.357
799,16.76,7.745,0.026,0.076,1283.603,23.714
800,14.667,1.828,0.05,0.029,1271.565,24.095
801,11.901,11.239,0.006,0.076,1366.669,23.947
802,4.115,12.179,0.013,0.058,1360.139,23.271
803,12.923,14.529,0.021,0.056,1295.797,22.003
804,14.985,9.937,0.011,0.012,1458.882,22.247
805,12.635,13.501,0.092,0.037,1354.089,23.009
806,8.576,2.772,0.029,0.04,1466.122,23.583
807,8.969,7.903,0.038,0.038,1374.72,25.545
808,16.493,12.736,0.02,0.082,1350.732,23.409
809,9.01,9.28,0.087,0.018,1314.998,21.289
810,7.93,1.671,0.056,0.037,1337.599,23.318
811,12.716,1.659,0.011,0.037,1435.0,24.419
812,14.19,1.849,0.094,0.043,1531.754,24.65
813,7.834,10.77,0.04,0.037,1476.582,23.026
814,5.591,9.304,0.041,0.032,1403.503,22.039
815,10.028,14.867,0.058,0.082,1286.721,25.537
816,8.761,10.456,0.071,0.054,1436.208,25.257
817,15.222,4.191,0.039,0.015,1332.629,23.626
818,16.528,10.186,0.021,0.079,1449.218,25.387
819,2.982,13.604,0.07,0.05,1409.227,25.378
820,8.046,6.622,0.046,0.06,1361.703,23.576
821,1.289,11.753,0.057,0.071,1285.104,22.812
822,9.904,9.874,0.07,0.085,1327.114,25.401
823,11.883,8.766,0.034,0.03,1412.844,23.091
824,13.539,3.42,0.092,0.031,1462.472,23.327
825,1.772,6.49,0.059,0.015,1294.893,21.035
826,4.804,2.009,0.092,0.014,1283.689,21.465
827,7.655,15.197,0.069,0.051,1302.266,22.438
828,11.812,14.686,0.049,0.062,1322.589,21.097
829,17.399,13.997,0.078,0.04,1327.413,23.459
830,16.879,8.149,0.027,0.045,1414.622,24.36
831,13.843,15.298,0.088,0.042,1495.372,25.384
832,6.505,4.414,0.01,0.066,1519.542,21.568
833,16.123,6.649,0.079,0.055,1394.13,24.649
834,17.159,11.801,0.081,0.063,1290.001,22.002
835,13.679,3.315,0.013,0.078,1390.45,23.862
836,8.294,5.598,0.038,0.022,1381.563,22.833
837,4.989,8.066,0.084,0.08,1338.694,22.648
838,2.279,6.297,0.064,0.08,1281.02,24.369
839,13.104,15.177,0.027,0.04,1456.83,24.594
840,8.03,5.827,0.048,0.034,1478.056,22.262
841,14.36,6.379,0.031,0.01,1507.862,23.497
842,15.515,4.052,0.026,0.016,1475.181,25.381
843,1.264,6.142,0.039,0.041,1527.161,25.296
844,8.848,17.429,0.068,0.072,1286.245,23.787
845,5.6,2.284,0.083,0.058,1515.072,23.279
846,5.857,11.964,0.021,0.048,1483.124,22.982
847,11.843,8.653,0.005,0.033,1263.292,25.782
848,8.918,14.754,0.062,0.036,1479.331,24.55
849,6.861,6.305,0.079,0.072,1344.256,23.708
850,7.621,9.355,0.029,0.031,1309.895,25.664
851,5.607,15.482,0.055,0.068,1347.078,25.174
852,16.41,1.983,0.04,0.078,1480.993,23.547
853,11.058,16.966,0.068,0.034,1434.453,24.944
854,3.034,10.968,0.008,0.054,1459.628,25.703
855,8.555,4.002,0.028,0.078,1356.571,21.852
856,15.009,17.129,0.065,0.041,1540.829,24.028
857,14.517,5.958,0.026,0.032,1289.836,26.143
858,11.02,7.434,0.03,0.025,1525.423,25.849
859,16.027,4.826,0.094,0.006,1354.878,25.29
860,6.431,5.106,0.099,0.039,1362.326,23.118
861,7.596,15.458,0.082,0.08,1421.485,24.329
862,15.594,1.959,0.019,0.038,1545.301,23.928
863,10.635,6.734,0.046,0.013,1534.765,24.797
864,18.274,14.799,0.06,0.094,1485.177,26.142
865,5.344,9.624,0.017,0.027,1456.729,23.996
866,12.531,10.074,0.015,0.075,1454.021,23.679
867,4.796,4.582,0.048,0.078,1433.193,23.254
868,7.616,11.134,0.043,0.082,1457.505,25.169
869,8.454,10.752,0.073,0.012,1267.874,22.815
870,15.179,14.685,0.023,0.048,1542.095,23.784
871,3.134,3.012,0.037,0.07,1412.35,21.707
872,17.645,15.937,0.065,0.066,1306.729,25.685
873,4.195,2.611,0.033,0.056,1447.251,23.085
874,3.636,9.951,0.023,0.026,1456.745,23.936
875,17.689,10.637,0.056,0.047,1391.57,24.379
876,3.493,1.348,0.052,0.022,1264.532,23.182
877,7.407,3.269,0.096,0.083,1495.96,23.268
878,6.923,2.553,0.084,0.06,1379.641,22.568
879,4.917,12.321,0.037,0.093,1517.492,26.187
880,16.598,11.403,0.017,0.026,1352.17,25.087
881,5.867,14.878,0.056,0.078,1441.727,22.431
882,11.823,7.157,0.049,0.019,1269.027,25.272
883,15.428,8.37,0.015,0.084,1340.076,24.827
884,12.558,5.996,0.031,0.072,1380.242,24.093
885,10.538,6.089,0.009,0.015,1486.463,24.993
886,17.376,8.556,0.073,0.01,1438.491,26.04
887,10.159,10.474,0.067,0.031,1510.568,25.1
888,2.884,3.496,0.093,0.011,1339.645,24.275
889,6.168,11.969,0.1,0.023,1530.372,24.198
890,1.017,8.858,0.042,0.072,1429.029,25.109
891,12.27,14.974,0.076,0.008,1314.368,23.38
892,5.499,14.0,0.029,0.035,1446.616,24.162
893,18.517,17.108,0.068,0.076,1509.566,26.051
894,16.732,7.681,0.034,0.056,1546.718,21.489
895,7.519,11.343,0.056,0.011,1296.56,25.989
896,13.981,10.089,0.038,0.014,1548.357,22.665
897,19.094,5.344,0.068,0.075,1391.365,23.935
898,14.165,15.027,0.06,0.063,1523.493,23.808
899,6.522,13.867,0.012,0.044,1436.521,22.943
900,12.651,14.03,0.035,0.073,1274.562,25.568
901,2.54,4.792,0.101,0.008,1391.483,22.987
902,11.538,13.333,0.017,0.057,1499.075,25.329
903,13.656,9.115,0.054,0.083,1517.1,24.623
904,12.8,14.812,0.073,0.069,1366.663,25.673
905,5.158,19.122,0.022,0.047,1574.816,23.047
906,12.279,3.486,0.014,0.092,1373.638,21.355
907,5.562,16.856,0.087,0.016,1320.719,23.961
908,12.271,7.624,0.105,0.026,1556.54,24.864
909,2.185,2.636,0.082,0.086,1389.629,23.708
910,18.742,15.106,0.073,0.076,1386.611,25.3
911,17.169,11.468,0.091,0.018,1435.227,22.302
912,16.717,7.156,0.024,0.011,1520.214,21.519
913,2.913,10.469,0.02,0.074,1463.935,23.716
914,18.491,2.373,0.025,0.037,1525.575,25.608
915,11.073,9.103,0.025,0.074,1560.227,24.803
916,1.258,1.271,0.091,0.062,1514.22,25.394
917,7.481,15.863,0.012,0.084,1347.947,24.605
918,4.219,8.474,0.024,0.04,1283.71,24.152
919,10.397,18.233,0.106,0.027,1577.874,25.779
920,9.427,8.094,0.105,0.046,1369.177,23.813
921,12.395,5.977,0.077,0.061,1295.148,23.654
922,4.415,14.91,0.037,0.067,1293.287,26.014
923,11.993,5.222,0.058,0.049,1476.802,21.579
924,2.562,10.96,0.072,0.097,1561.336,23.287
925,2.619,6.848,0.011,0.029,1338.007,23.451
926,10.429,10.743,0.035,0.044,1580.067,24.543
927,19.294,7.611,0.075,0.08,1443.193,25.103
928,10.276,4.217,0.096,0.076,1508.282,25.325
929,19.179,12.583,0.024,0.028,1347.788,23.045
930,2.682,4.449,0.009,0.053,1497.583,23.147
931,4.81,9.203,0.003,0.033,1382.863,26.104
932,15.574,9.949,0.086,0.081,1334.214,23.248
933,1.809,13.399,0.054,0.017,1499.317,24.951
934,15.786,9.286,0.03,0.024,1325.072,25.599
935,14.731,7.388,0.028,0.038,1304.049,22.748
936,17.016,18.305,0.05,0.021,1515.043,25.355
937,9.499,8.618,0.105,0.047,1547.126,26.003
938,10.057,17.147,0.083,0.048,1325.613,23.252
939,13.984,17.719,0.068,0.103,1474.546,24.173
940,2.69,10.462,0.088,0.005,1296.089,25.665
941,3.403,16.077,0.035,0.049,1508.589,24.041
942,6.325,6.307,0.048,0.085,1556.177,21.913
943,4.119,17.43,0.024,0.026,1494.971,25.515
944,8.361,3.646,0.106,0.071,1379.623,24.206
945,11.437,8.779,0.102,0.097,1472.584,21.204
946,12.09,12.299,0.102,0.081,1270.367,23.086
947,13.488,14.043,0.016,0.082,1566.263,25.219
948,17.944,4.092,0.005,0.031,1487.047,22.07
949,18.425,3.941,0.023,0.068,1317.682,21.798
950,11.351,2.899,0.082,0.04,1431.876,25.387
951,18.627,10.977,0.07,0.057,1526.244,24.627
952,18.41,9.934,0.04,0.053,1553.916,22.992
953,5.079,10.042,0.038,0.035,1371.068,22.055
954,8.38,14.964,0.085,0.096,1411.584,25.574
955,16.578,13.342,0.038,0.092,1344.526,22.781
956,5.036,7.012,0.084,0.049,1335.027,23.426
957,3.292,10.788,0.015,0.068,1456.288,26.172
958,18.897,9.274,0.046,0.047,1541.002,25.683
959,6.22,13.05,0.019,0.094,1390.777,22.934
960,11.397,9.226,0.113,0.061,1473.632,26.198
961,12.04,10.873,0.085,0.036,1338.95,25.587
962,5.355,14.715,0.111,0.064,1578.428,23.912
963,13.52,6.655,0.096,0.045,1455.791,26.249
964,8.31,13.117,0.065,0.051,1391.785,24.48
965,4.752,17.677,0.08,0.028,1559.466,23.607
966,13.744,3.596,0.073,0.014,1325.13,25.651
967,17.259,19.33,0.033,0.025,1287.66,26.077
968,7.714,12.063,0.082,0.03,1363.757,26.534
969,17.302,9.017,0.072,0.046,1412.715,24.924
970,16.192,6.77,0.07,0.011,1493.731,26.538
971,16.053,5.954,0.069,0.04,1282.081,24.472
972,15.731,7.965,0.089,0.07,1288.338,23.134
973,10.2,9.669,0.066,0.043,1524.634,25.859
974,5.29,12.136,0.021,0.033,1428.05,24.591
975,1.506,14.926,0.03,0.08,1575.385,21.203
976,6.934,9.172,0.085,0.071,1293.985,24.17
977,18.375,9.158,0.078,0.033,1435.708,24.708
978,10.187,19.617,0.11,0.049,1440.066,25.81
979,2.515,17.577,0.01,0.023,1501.125,21.715
980,2.994,15.058,0.053,0.091,1287.245,23.798
981,18.792,19.486,0.026,0.06,1527.344,24.741
982,8.426,7.277,0.037,0.055,1452.217,25.76
983,4.174,11.87,0.104,0.091,1596.357,26.611
984,17.395,4.606,0.07,0.068,1471.213,23.578
985,10.97,9.13,0.103,0.078,1352.617,26.269
986,12.572,9.69,0.019,0.03,1317.999,23.511
987,17.973,11.864,0.077,0.022,1423.675,21.905
988,13.937,9.969,0.096,0.105,1583.541,26.718
989,13.103,3.745,0.025,0.076,1377.442,22.689
990,9.701,10.048,0.045,0.106,1274.097,24.913
991,9.899,3.702,0.014,0.082,1388.668,25.534
992,5.031,16.292,0.056,0.087,1368.809,23.148
993,6.95,7.881,0.115,0.103,1590.554,21.816
994,19.411,15.884,0.104,0.107,1392.961,21.518
995,19.718,1.865,0.11,0.091,1563.239,23.426
996,14.209,2.543,0.079,0.1,1558.587,23.355
997,10.268,13.706,0.01,0.055,1580.289,23.066
998,6.822,15.343,0.066,0.05,1492.001,23.047
999,6.246,11.242,0.056,0.018,1543.422,26.417
1000,6.725,6.896,0.047,0.029,1487.999,24.699
1001,6.892,14.967,0.098,0.101,1375.637,26.441
1002,10.498,11.673,0.078,0.017,1598.372,24.829
1003,7.185,16.012,0.097,0.076,1533.538,26.685
1004,16.741,11.852,0.085,0.047,1334.607,22.765
1005,19.485,7.882,0.08,0.032,1519.323,23.943
1006,6.998,9.206,0.1,0.075,1328.47,26.148
1007,8.434,14.075,0.017,0.1,1312.777,23.341
1008,4.704,17.509,0.098,0.075,1553.884,24.529
1009,14.354,6.053,0.057,0.082,1565.601,21.929
1010,9.055,15.519,0.009,0.103,1441.784,23.581
1011,7.792,17.605,0.082,0.017,1381.5,22.067
1012,6.552,5.912,0.019,0.087,1284.206,26.221
1013,16.396,13.465,0.058,0.04,1329.111,24.442
1014,19.09,8.199,0.078,0.061,1476.028,24.972
1015,13.302,3.084,0.015,0.06,1323.959,25.382
1016,10.121,14.101,0.063,0.088,1471.756,24.892
1017,6.799,8.262,0.103,0.024,1615.654,26.093
1018,16.872,14.061,0.059,0.013,1585.14,22.734
1019,9.234,20.527,0.041,0.035,1437.456,22.516
1020,12.003,7.047,0.113,0.032,1454.353,25.917
1021,13.069,14.335,0.068,0.058,1604.296,24.162
1022,13.619,14.69,0.029,0.015,1400.787,23.907
1023,17.745,10.391,0.025,0.102,1511.9,23.218
1024,7.234,14.36,0.028,0.005,1584.123,26.011
1025,15.657,9.142,0.033,0.094,1585.741,22.877
1026,3.847,10.622,0.056,0.083,1587.221,23.896
1027,13.702,5.121,0.028,0.069,1295.857,24.487
1028,20.901,6.61,0.075,0.019,1362.827,26.422
1029,15.414,15.053,0.03,0.101,1310.313,23.929
1030,6.355,15.651,0.093,0.027,1512.323,25.358
1031,6.196,5.255,0.061,0.041,1419.059,25.462
1032,14.307,17.888,0.023,0.107,1323.262,23.253
