time,cpu,memory,rtt,latency,bandwidth,throughput
517,8.488,6.123,0.051,0.065,1468.448,24.654
518,6.864,14.535,0.079,0.042,1427.187,24.23
519,5.623,12.364,0.021,0.031,1292.871,24.302
520,3.014,9.158,0.03,0.051,1308.919,22.869
521,8.646,4.208,0.029,0.021,1342.515,22.157
522,7.821,4.382,0.045,0.034,1415.883,23.096
523,10.908,5.778,0.054,0.024,1309.314,21.553
524,11.121,14.432,0.075,0.081,1493.013,24.188
525,3.62,2.153,0.009,0.021,1304.528,21.643
526,8.69,5.972,0.037,0.046,1377.121,24.498
527,9.503,3.953,0.045,0.035,1271.905,22.885
528,8.182,11.374,0.077,0.036,1416.61,23.539
529,13.857,6.216,0.052,0.058,1377.942,22.421
530,13.463,8.177,0.039,0.041,1416.104,24.866
531,10.295,3.309,0.057,0.014,1338.141,24.406
532,7.012,6.165,0.046,0.05,1434.937,24.677
533,9.131,9.983,0.069,0.035,1493.169,23.091
534,4.104,5.407,0.039,0.056,1449.343,22.607
535,6.726,11.707,0.042,0.05,1344.668,22.625
536,7.396,6.512,0.079,0.081,1381.368,24.048
537,9.64,8.813,0.061,0.071,1430.018,25.054
538,10.979,6.88,0.058,0.046,1310.955,23.006
539,13.74,5.293,0.043,0.026,1342.335,25.125
540,7.626,11.374,0.051,0.057,1337.701,24.869
541,10.152,5.716,0.043,0.032,1370.68,21.744
542,9.883,4.499,0.039,0.043,1296.373,22.715
543,8.396,4.101,0.067,0.05,1445.157,22.528
544,6.419,10.734,0.068,0.033,1466.135,22.973
545,12.481,7.283,0.068,0.031,1465.656,23.892
546,12.55,8.109,0.034,0.064,1419.288,24.88
547,12.031,8.672,0.05,0.038,1338.64,22.893
548,14.17,15.377,0.078,0.062,1425.482,25.605
549,8.811,15.236,0.088,0.042,1385.084,25.385
550,7.967,6.341,0.048,0.039,1509.788,22.792
551,6.912,10.254,0.085,0.077,1346.583,24.749
552,11.928,4.469,0.037,0.019,1461.248,22.469
553,15.114,6.945,0.074,0.073,1459.331,22.914
554,8.89,5.196,0.03,0.016,1277.942,22.302
555,4.077,6.73,0.032,0.034,1394.642,24.138
556,4.139,11.785,0.011,0.024,1284.282,23.818
557,4.05,5.215,0.048,0.038,1343.521,23.082
558,3.96,13.508,0.063,0.067,1401.716,23.475
559,6.851,14.697,0.054,0.035,1369.475,22.302
560,5.942,15.374,0.053,0.063,1472.361,24.372
561,1.504,9.311,0.041,0.043,1424.529,23.417
562,11.713,16.765,0.087,0.045,1357.916,23.989
563,13.187,16.956,0.057,0.055,1436.377,25.049
564,13.547,13.888,0.039,0.085,1460.16,24.59
565,14.163,9.092,0.058,0.024,1507.092,25.168
566,7.532,11.33,0.084,0.071,1320.734,23.616
567,6.51,6.42,0.064,0.022,1351.675,24.652
568,10.016,8.209,0.094,0.057,1458.145,24.597
569,7.326,15.932,0.055,0.055,1451.481,25.237
570,12.328,16.786,0.038,0.066,1462.824,24.972
571,3.499,7.291,0.027,0.026,1454.391,21.446
572,13.383,9.105,0.056,0.045,1420.946,22.608
573,5.919,3.664,0.065,0.025,1334.196,23.801
574,15.731,9.599,0.073,0.083,1499.367,25.497
575,14.761,16.979,0.089,0.058,1504.843,24.17
576,7.785,7.679,0.054,0.046,1511.76,22.829
577,2.337,6.503,0.032,0.055,1427.571,21.786
578,10.785,10.283,0.023,0.049,1294.29,23.194
579,14.718,16.234,0.088,0.07,1402.364,22.657
580,7.462,8.655,0.036,0.05,1466.39,23.326
581,16.158,7.257,0.074,0.05,1341.435,24.586
582,11.626,5.717,0.044,0.023,1430.985,24.28
583,7.077,1.492,0.049,0.017,1271.84,22.73
584,5.734,13.64,0.027,0.069,1448.724,25.304
585,8.047,9.296,0.063,0.017,1269.342,22.71
586,9.033,8.556,0.046,0.032,1362.639,22.763
587,9.014,11.541,0.031,0.062,1499.743,24.333
588,6.897,11.957,0.029,0.035,1317.061,23.452
589,6.617,7.007,0.005,0.025,1348.026,24.24
590,4.006,10.471,0.041,0.025,1414.625,21.2
591,12.53,8.405,0.042,0.052,1489.432,23.269
592,3.103,8.599,0.04,0.051,1419.358,22.321
593,0.9,7.965,0.055,0.058,1379.808,22.17
594,8.522,4.378,0.065,0.05,1442.349,22.904
595,11.088,14.16,0.067,0.05,1337.806,23.726
596,6.689,12.397,0.071,0.058,1486.031,23.594
597,14.912,7.27,0.041,0.082,1439.65,22.772
598,5.051,10.914,0.062,0.041,1302.433,22.819
599,4.378,12.595,0.024,0.065,1358.18,23.834
600,10.213,14.638,0.082,0.081,1531.486,24.876
601,11.958,11.435,0.065,0.046,1433.512,23.613
602,17.386,18.646,0.06,0.045,1432.26,24.376
603,13.796,13.949,0.064,0.042,1493.67,24.735
604,16.136,12.534,0.079,0.078,1380.099,25.803
605,12.494,14.631,0.04,0.092,1389.443,24.433
606,8.744,9.414,0.09,0.049,1404.143,23.805
607,15.594,12.066,0.058,0.064,1409.602,25.619
608,6.834,2.8,0.07,0.031,1286.142,23.041
609,3.552,11.603,0.063,0.063,1481.513,23.388
610,3.676,5.042,0.081,0.067,1498.249,22.173
611,15.141,7.341,0.052,0.075,1482.906,22.433
612,17.636,10.811,0.046,0.094,1465.679,25.502
613,18.462,13.489,0.086,0.09,1557.413,23.48
614,9.826,12.907,0.084,0.04,1333.622,22.092
615,12.732,8.65,0.036,0.085,1412.803,23.874
616,12.77,16.445,0.099,0.089,1523.362,23.1
617,7.247,12.915,0.075,0.053,1365.145,22.968
618,7.182,6.922,0.041,0.057,1377.914,23.156
619,3.576,8.136,0.011,0.032,1431.604,21.5
620,9.358,9.316,0.065,0.066,1385.717,23.894
621,2.026,13.906,0.033,0.047,1342.025,23.253
622,9.129,9.139,0.03,0.066,1449.267,23.443
623,14.571,9.903,0.053,0.077,1463.682,25.325
624,9.909,11.95,0.063,0.04,1288.687,24.12
625,8.891,2.524,0.047,0.064,1420.113,22.118
626,14.306,10.533,0.079,0.052,1350.914,23.797
627,5.729,9.915,0.014,0.017,1458.313,24.838
628,15.591,18.169,0.06,0.064,1538.264,25.438
629,7.356,11.116,0.057,0.088,1400.852,23.371
630,14.144,10.0,0.085,0.054,1432.345,25.702
631,6.732,6.257,0.076,0.028,1473.643,22.002
632,11.255,16.683,0.08,0.064,1386.901,24.678
633,7.834,4.586,0.046,0.073,1395.658,24.6
634,10.681,16.01,0.093,0.072,1439.922,24.305
635,11.508,6.563,0.055,0.035,1358.272,22.521
636,10.856,11.131,0.049,0.042,1278.052,22.011
637,8.368,7.127,0.05,0.074,1340.792,24.749
638,9.726,16.378,0.081,0.025,1354.199,24.444
639,7.404,14.399,0.089,0.058,1370.595,22.862
640,3.887,10.413,0.056,0.07,1381.219,23.726
641,4.865,7.523,0.093,0.085,1367.821,24.762
642,16.211,16.895,0.094,0.056,1425.949,24.043
643,9.738,9.407,0.087,0.079,1537.178,25.899
644,9.024,7.601,0.034,0.075,1429.528,25.941
645,10.248,15.962,0.077,0.082,1383.84,23.733
646,4.724,4.551,0.015,0.068,1403.798,25.167
647,18.955,9.878,0.103,0.059,1519.861,24.746
648,9.104,5.727,0.046,0.083,1356.76,25.088
649,9.673,14.121,0.089,0.037,1429.854,23.274
650,9.055,2.959,0.065,0.056,1372.747,21.989
651,15.087,6.565,0.089,0.045,1399.249,23.969
652,5.319,2.694,0.064,0.033,1267.993,23.882
653,14.296,12.825,0.048,0.068,1547.149,23.694
654,8.829,7.496,0.089,0.079,1570.586,24.175
655,14.323,15.092,0.097,0.063,1430.085,24.02
656,10.22,7.457,0.02,0.063,1395.29,21.505
657,14.235,8.043,0.083,0.087,1419.012,23.762
658,11.918,14.326,0.108,0.058,1496.332,24.169
659,11.279,4.174,0.032,0.025,1353.677,21.938
660,15.593,17.13,0.068,0.09,1584.078,25.453
661,9.746,3.824,0.066,0.041,1389.687,22.078
662,7.61,6.369,0.016,0.056,1329.81,24.565
663,6.157,3.831,0.06,0.052,1331.813,23.885
664,10.754,1.64,0.076,0.071,1377.203,22.718
665,9.557,8.557,0.084,0.044,1355.984,23.401
666,16.199,9.223,0.044,0.032,1416.539,22.87
667,9.712,13.106,0.045,0.037,1476.107,23.739
668,3.661,4.682,0.068,0.044,1269.402,21.877
669,10.97,9.603,0.022,0.083,1396.794,24.399
670,13.465,6.066,0.032,0.05,1511.559,21.959
671,6.38,7.801,0.059,0.03,1342.413,22.897
672,9.863,4.991,0.06,0.014,1433.757,22.424
673,17.939,7.172,0.092,0.038,1446.607,22.63
674,17.066,16.498,0.051,0.093,1557.797,23.21
675,10.063,6.001,0.032,0.057,1473.276,22.763
676,16.784,13.492,0.095,0.078,1488.565,24.453
677,14.407,9.022,0.06,0.095,1395.878,24.116
678,15.959,16.251,0.081,0.082,1537.867,23.779
679,6.726,13.913,0.047,0.069,1474.699,23.986
680,16.927,9.444,0.07,0.042,1531.939,24.314
681,8.025,10.751,0.03,0.043,1331.615,24.653
682,16.574,9.082,0.068,0.051,1570.558,23.897
683,10.994,11.443,0.048,0.094,1504.128,25.541
684,14.312,11.889,0.061,0.073,1531.562,25.094
685,3.055,7.026,0.01,0.003,1328.811,24.395
686,8.546,13.303,0.066,0.031,1288.122,25.343
687,15.794,3.85,0.051,0.066,1465.816,24.431
688,8.28,5.746,0.024,0.037,1377.691,21.414
689,6.708,12.94,0.07,0.045,1519.658,26.017
690,14.91,15.443,0.099,0.038,1379.434,25.049
691,7.37,6.491,0.075,0.028,1465.274,23.376
692,5.43,5.628,0.092,0.077,1353.721,23.174
693,6.923,1.846,0.079,0.018,1447.668,21.334
694,6.43,12.531,0.067,0.05,1416.129,21.936
695,10.0,18.34,0.048,0.086,1472.937,26.409
696,11.079,15.16,0.063,0.044,1491.148,26.432
697,6.342,10.986,0.056,0.049,1378.391,24.103
698,11.577,8.834,0.051,0.091,1488.807,23.374
699,6.628,14.55,0.103,0.089,1419.564,23.035
700,8.43,19.375,0.061,0.07,1539.718,26.38
701,10.912,20.457,0.102,0.081,1425.603,24.835
702,17.48,8.908,0.056,0.046,1473.696,22.262
703,7.744,11.092,0.059,0.047,1333.633,22.121
704,8.698,10.464,0.096,0.092,1558.206,24.239
705,4.216,11.287,0.047,0.02,1472.323,23.302
706,10.593,17.15,0.09,0.029,1402.363,25.073
707,6.102,12.476,0.017,0.051,1487.37,22.079
708,17.083,17.602,0.058,0.07,1403.927,26.213
709,9.248,12.258,0.086,0.039,1482.94,24.848
710,13.661,14.629,0.082,0.092,1432.409,23.789
711,5.05,7.169,0.03,0.081,1319.707,25.391
712,10.63,16.367,0.11,0.09,1384.62,26.161
713,15.464,11.783,0.016,0.073,1309.301,24.008
714,15.555,11.068,0.059,0.059,1313.41,24.306
715,14.873,10.22,0.078,0.062,1369.539,22.136
716,15.183,9.462,0.109,0.056,1429.963,25.458
717,11.838,14.925,0.077,0.072,1373.194,22.216
718,14.865,6.474,0.096,0.062,1424.001,24.403
719,4.81,6.11,0.019,0.033,1322.478,23.545
720,7.651,12.075,0.087,0.089,1529.468,26.249
721,15.824,13.292,0.046,0.083,1396.753,23.644
722,16.583,5.665,0.085,0.034,1344.76,24.165
723,8.958,8.821,0.034,0.024,1311.418,22.281
724,12.762,11.871,0.034,0.046,1464.061,23.693
725,9.753,11.502,0.094,0.05,1560.981,24.094
726,11.155,11.011,0.073,0.031,1338.533,22.917
727,9.584,16.379,0.052,0.078,1440.881,24.17
728,8.42,11.87,0.045,0.029,1303.943,25.453
729,14.483,15.219,0.048,0.095,1574.87,26.833
730,5.525,3.606,0.063,0.034,1354.518,23.017
731,20.403,19.737,0.041,0.1,1449.196,24.758
732,8.63,9.537,0.108,0.071,1379.599,23.007
733,8.226,20.632,0.068,0.089,1599.404,23.876
734,4.446,1.316,0.075,0.018,1477.804,24.521
735,8.153,13.814,0.113,0.082,1537.857,24.165
736,15.487,6.674,0.04,0.038,1301.609,21.584
737,4.764,5.383,0.073,0.026,1327.59,22.509
738,6.092,11.427,0.075,0.059,1512.034,24.597
739,9.721,7.454,0.035,0.096,1467.93,26.029
740,5.87,9.165,0.037,0.045,1349.847,24.336
741,20.017,10.568,0.045,0.073,1604.464,25.5
742,18.799,12.204,0.062,0.042,1589.024,25.181
743,15.603,11.085,0.082,0.062,1482.507,27.062
744,13.331,15.697,0.05,0.098,1497.5,24.973
745,17.027,14.793,0.098,0.072,1481.989,24.263
746,18.172,5.923,0.044,0.056,1559.773,22.983
747,10.409,20.139,0.061,0.079,1466.389,23.331
748,8.714,10.533,0.045,0.087,1551.645,25.866
749,13.633,8.986,0.075,0.043,1467.691,23.876
750,13.572,10.434,0.096,0.059,1538.616,24.725
751,14.998,16.3,0.066,0.098,1457.067,24.642
752,13.829,13.304,0.042,0.059,1474.984,26.109
753,8.44,15.351,0.104,0.084,1454.681,26.18
754,9.653,12.48,0.083,0.038,1469.372,22.297
755,10.811,16.264,0.056,0.086,1481.085,23.568
756,5.208,6.989,0.053,0.015,1486.704,22.167
757,14.694,13.661,0.1,0.103,1624.176,23.213
758,16.988,9.256,0.083,0.095,1595.525,25.698
759,12.16,5.212,0.033,0.076,1430.787,23.526
760,7.678,12.077,0.078,0.062,1445.168,22.312
761,10.472,17.0,0.066,0.037,1550.0,23.636
762,20.159,10.548,0.099,0.111,1521.698,26.047
763,14.19,15.236,0.115,0.087,1572.852,26.231
764,10.743,3.29,0.03,0.088,1480.342,23.9
765,11.137,4.742,0.068,0.023,1338.144,24.512
766,13.304,18.535,0.078,0.106,1559.817,27.274
767,16.498,16.549,0.066,0.08,1570.089,25.176
768,12.721,10.48,0.088,0.077,1493.578,23.472
769,12.511,9.671,0.061,0.091,1415.988,25.989
770,10.747,9.452,0.078,0.111,1384.261,23.164
771,5.419,19.402,0.074,0.052,1419.831,25.201
772,14.448,2.245,0.027,0.04,1453.905,22.198
773,14.671,20.07,0.081,0.05,1465.372,26.927
774,11.372,11.29,0.067,0.053,1365.157,23.454
775,6.622,14.335,0.017,0.07,1474.582,24.854
776,8.912,16.376,0.057,0.071,1562.029,24.102
777,11.626,10.128,0.1,0.048,1499.622,22.849
778,12.492,17.664,0.043,0.063,1425.413,25.284
779,15.538,9.581,0.077,0.083,1593.011,24.372
780,19.281,10.981,0.088,0.072,1375.997,26.217
781,8.676,7.511,0.108,0.042,1557.217,25.938
782,22.363,18.392,0.055,0.075,1587.669,26.882
783,4.744,5.419,0.029,0.031,1460.787,25.857
784,19.579,14.461,0.135,0.062,1561.809,24.784
785,19.417,8.54,0.121,0.062,1411.054,23.412
786,13.277,1.517,0.069,0.009,1492.966,22.577
787,7.118,4.75,0.088,0.087,1464.031,24.845
788,11.271,9.668,0.075,0.113,1570.627,26.194
789,3.736,9.267,0.062,0.048,1386.909,22.235
790,9.675,11.842,0.059,0.069,1387.936,24.685
791,8.937,14.055,0.084,0.036,1391.112,25.357
792,18.829,17.588,0.063,0.061,1383.161,26.115
793,11.803,20.794,0.095,0.032,1549.963,22.592
794,16.84,19.526,0.056,0.079,1559.754,24.325
795,12.125,12.115,0.084,0.072,1429.334,23.231
796,7.902,15.896,0.038,0.075,1330.025,22.553
797,22.073,8.544,0.079,0.091,1541.089,27.609
798,7.24,8.672,0.102,0.053,1379.672,26.087
799,6.052,13.246,0.032,0.084,1432.987,23.387
800,21.259,15.453,0.072,0.096,1494.73,27.27
801,7.151,14.69,0.091,0.043,1569.435,22.954
802,6.833,1.093,0.09,0.018,1348.241,21.677
803,11.574,14.068,0.043,0.053,1420.016,24.809
804,10.0,15.712,0.022,0.098,1540.416,22.258
805,14.434,18.226,0.079,0.061,1464.41,26.344
806,10.288,18.275,0.044,0.049,1385.6,25.24
807,9.415,11.739,0.124,0.108,1474.711,27.539
808,20.976,20.354,0.103,0.089,1628.905,26.501
809,11.526,16.451,0.019,0.051,1274.227,25.64
810,8.506,11.713,0.048,0.045,1601.453,26.207
811,12.124,12.155,0.054,0.089,1463.823,25.32
812,18.981,13.794,0.099,0.059,1599.935,26.33
813,17.859,17.666,0.123,0.06,1622.523,27.209
814,17.749,18.595,0.114,0.054,1447.33,25.592
815,17.16,7.288,0.035,0.045,1535.787,27.056
816,6.621,6.675,0.031,0.083,1372.216,22.841
817,4.937,12.272,0.088,0.045,1293.313,23.518
818,20.53,13.075,0.072,0.064,1582.168,22.914
819,4.562,2.243,0.044,0.034,1417.017,21.57
820,10.868,14.389,0.06,0.013,1395.391,23.333
821,7.25,13.335,0.038,0.095,1377.067,24.116
822,3.111,15.199,0.086,0.073,1478.676,23.624
823,11.908,8.043,0.06,0.082,1403.51,23.948
824,14.863,14.417,0.058,0.076,1365.433,24.694
825,16.93,7.252,0.037,0.096,1574.31,25.467
826,20.228,12.251,0.066,0.08,1432.195,26.954
827,10.691,14.158,0.099,0.031,1477.573,23.071
828,11.405,21.447,0.074,0.108,1555.749,23.919
829,11.777,19.208,0.062,0.06,1561.498,27.978
830,10.071,9.191,0.097,0.109,1426.077,24.546
831,20.355,20.507,0.103,0.129,1662.348,25.724
832,9.908,8.56,0.016,0.083,1374.104,23.276
833,17.506,20.442,0.103,0.044,1376.448,22.651
834,11.362,18.768,0.093,0.063,1429.031,23.554
835,12.883,14.975,0.127,0.117,1422.492,26.77
836,8.456,13.526,0.081,0.097,1567.551,26.133
837,7.522,16.353,0.027,0.034,1288.943,21.296
838,13.853,11.673,0.026,0.057,1347.339,23.961
839,11.301,17.752,0.061,0.046,1385.722,26.214
840,4.407,10.842,0.09,0.064,1525.655,24.142
841,6.488,3.517,0.089,0.014,1510.208,23.411
842,16.898,14.174,0.1,0.071,1546.706,23.754
843,22.983,21.544,0.061,0.041,1396.76,25.068
844,18.398,18.648,0.095,0.094,1444.949,26.307
845,9.788,25.224,0.101,0.107,1474.909,25.075
846,14.339,15.94,0.061,0.065,1436.379,27.239
847,10.602,19.171,0.072,0.093,1331.983,22.33
848,14.71,23.909,0.141,0.107,1661.059,27.494
849,9.636,14.798,0.094,0.03,1364.125,25.268
850,17.055,10.836,0.111,0.133,1576.467,25.685
851,14.949,13.406,0.055,0.019,1561.309,22.662
852,11.214,9.312,0.068,0.08,1468.993,24.324
853,19.122,20.396,0.042,0.104,1541.905,25.487
854,16.648,13.112,0.049,0.096,1383.508,25.714
855,10.584,6.163,0.063,0.038,1532.645,26.212
856,13.988,9.055,0.03,0.052,1563.689,23.934
857,7.542,7.483,0.128,0.088,1541.004,23.763
858,17.398,9.097,0.048,0.061,1382.503,25.371
859,17.672,18.966,0.053,0.106,1562.169,23.793
860,15.046,22.391,0.068,0.124,1470.527,27.233
861,15.9,20.783,0.041,0.038,1420.328,24.101
862,10.157,24.364,0.106,0.071,1642.452,28.135
863,4.336,16.417,0.064,0.084,1447.459,25.773
864,10.397,6.415,0.034,0.077,1403.579,23.238
865,17.138,7.937,0.098,0.065,1319.432,22.545
866,16.502,10.676,0.058,0.085,1565.876,27.755
867,22.134,19.679,0.06,0.122,1629.252,27.025
868,16.221,1.859,0.042,0.015,1368.23,21.409
869,15.867,6.281,0.047,0.064,1469.743,22.534
870,18.81,19.457,0.052,0.113,1443.133,27.201
871,13.849,15.083,0.084,0.093,1634.625,26.168
872,13.34,16.139,0.063,0.055,1484.052,26.658
873,22.86,17.848,0.068,0.116,1475.557,26.229
874,13.699,13.832,0.018,0.019,1458.735,22.083
875,6.938,16.647,0.065,0.063,1569.41,24.372
876,7.488,18.934,0.109,0.104,1327.184,25.69
877,14.403,10.691,0.134,0.077,1479.311,23.853
878,9.699,7.371,0.062,0.034,1549.647,25.301
879,8.15,10.398,0.057,0.108,1460.644,24.6
880,14.789,23.011,0.071,0.062,1637.149,27.022
881,12.645,14.708,0.119,0.114,1365.902,24.985
882,9.848,13.922,0.08,0.069,1679.688,27.53
883,14.462,18.036,0.131,0.092,1645.468,25.967
884,22.74,17.893,0.127,0.093,1456.676,24.611
885,10.331,14.553,0.018,0.044,1328.968,23.758
886,17.481,10.954,0.106,0.069,1501.687,26.509
887,19.682,7.125,0.046,0.056,1330.424,24.492
888,10.78,18.66,0.041,0.097,1602.668,23.374
889,13.012,20.858,0.131,0.092,1673.827,24.351
890,10.156,17.055,0.067,0.09,1484.187,23.197
891,4.164,16.464,0.07,0.037,1357.794,21.731
892,17.514,18.001,0.149,0.051,1554.237,25.061
893,18.887,9.864,0.082,0.115,1452.98,26.548
894,15.756,10.411,0.067,0.053,1406.158,25.355
895,15.787,11.978,0.123,0.115,1470.87,25.111
896,9.996,14.697,0.054,0.108,1644.323,23.456
897,8.442,22.647,0.097,0.04,1514.413,24.581
898,15.269,20.661,0.129,0.053,1374.106,27.981
899,13.111,11.552,0.129,0.113,1473.82,27.211
900,20.37,19.158,0.047,0.082,1457.94,24.524
901,5.31,15.921,0.036,0.097,1410.21,23.387
902,21.277,13.473,0.089,0.125,1459.797,23.81
903,18.389,26.303,0.107,0.077,1605.279,26.814
904,16.029,14.806,0.124,0.109,1578.139,24.643
905,14.389,10.164,0.028,0.034,1382.714,25.163
906,12.595,5.717,0.077,0.059,1438.35,23.898
907,21.19,14.886,0.097,0.137,1593.538,26.369
908,19.715,21.893,0.137,0.108,1461.453,26.859
909,15.544,15.703,0.07,0.095,1393.868,26.641
910,22.243,26.193,0.09,0.068,1660.752,26.14
911,11.554,10.573,0.043,0.087,1468.031,27.083
912,13.14,9.329,0.033,0.097,1456.153,26.368
913,21.015,13.024,0.119,0.087,1530.362,24.018
914,18.586,17.59,0.041,0.119,1421.798,25.02
915,11.666,7.206,0.109,0.057,1376.397,21.699
916,22.878,18.652,0.09,0.102,1613.761,23.375
917,18.9,21.293,0.033,0.08,1592.407,24.961
918,13.237,12.204,0.094,0.096,1536.959,27.021
919,5.374,5.676,0.044,0.075,1341.436,23.453
920,11.745,21.122,0.131,0.083,1473.396,27.553
921,6.802,17.496,0.129,0.028,1574.218,24.871
922,11.909,3.77,0.038,0.09,1359.165,26.153
923,18.129,16.347,0.061,0.077,1597.348,26.273
924,13.258,9.471,0.12,0.096,1530.072,23.442
925,6.58,19.256,0.013,0.06,1529.619,24.328
926,17.569,8.051,0.11,0.105,1417.46,23.556
927,5.852,14.076,0.031,0.037,1326.726,25.205
928,3.843,13.108,0.057,0.066,1295.897,24.665
929,20.76,18.709,0.067,0.079,1641.723,27.391
930,13.919,14.364,0.137,0.112,1543.869,24.87
931,3.816,10.463,0.046,0.092,1350.654,24.799
932,13.209,9.456,0.05,0.05,1462.672,24.329
933,21.726,7.466,0.119,0.109,1489.009,25.925
934,5.628,4.877,0.044,0.029,1353.369,22.512
935,19.69,10.843,0.135,0.073,1539.935,26.917
936,12.032,10.731,0.133,0.076,1504.338,26.635
937,13.813,19.476,0.141,0.118,1476.142,24.379
938,7.985,16.554,0.115,0.118,1515.817,25.315
939,25.426,19.105,0.118,0.096,1647.169,23.838
940,10.917,16.669,0.138,0.066,1424.966,28.266
941,23.324,11.109,0.122,0.042,1392.189,27.579
942,9.643,13.635,0.011,0.074,1383.599,25.394
943,11.789,21.158,0.116,0.121,1429.822,25.685
944,15.429,13.955,0.092,0.064,1450.424,22.272
945,14.568,7.647,0.035,0.046,1562.768,24.894
946,4.237,16.678,0.058,0.058,1504.33,24.446
947,15.044,7.778,0.052,0.059,1462.201,26.276
948,11.358,13.988,0.049,0.044,1480.446,27.387
949,12.833,1.815,0.054,0.064,1526.223,23.433
950,19.384,7.681,0.102,0.027,1350.829,21.99
951,7.9,22.887,0.042,0.126,1645.842,27.891
952,13.417,8.541,0.076,0.081,1539.218,26.783
953,22.969,19.993,0.147,0.105,1689.538,26.507
954,8.655,8.904,0.066,0.08,1438.48,24.021
955,10.518,15.821,0.103,0.023,1422.831,23.747
956,3.258,11.41,0.018,0.073,1559.255,22.345
957,16.333,27.918,0.111,0.122,1712.279,25.493
958,12.392,17.059,0.081,0.138,1697.172,26.864
959,6.743,8.022,0.014,0.01,1297.225,21.915
960,6.614,15.417,0.017,0.011,1362.08,25.285
961,20.96,9.848,0.137,0.064,1619.568,23.159
962,17.4,14.934,0.047,0.102,1574.616,26.898
963,17.816,18.38,0.086,0.071,1492.324,23.816
964,16.933,25.687,0.107,0.103,1524.029,24.157
965,9.512,19.712,0.032,0.077,1447.495,22.649
966,7.703,15.27,0.048,0.059,1320.127,25.892
967,7.233,10.02,0.072,0.095,1560.475,26.314
968,21.506,20.675,0.109,0.071,1438.291,25.088
969,16.079,15.876,0.067,0.057,1443.975,23.803
970,4.843,10.878,0.044,0.03,1541.664,22.316
971,5.462,3.498,0.081,0.032,1431.334,26.345
972,16.854,18.24,0.051,0.092,1443.326,26.826
973,7.219,11.779,0.098,0.067,1562.871,22.287
974,9.931,23.124,0.133,0.059,1682.006,28.505
975,15.147,21.7,0.114,0.027,1341.821,22.688
976,7.172,17.592,0.13,0.118,1430.069,26.642
977,12.407,21.366,0.164,0.128,1748.074,27.819
978,12.959,19.806,0.082,0.096,1513.42,24.225
979,18.055,18.255,0.031,0.096,1440.462,23.932
980,16.628,19.78,0.123,0.062,1528.375,24.487
981,13.456,16.714,0.108,0.061,1591.731,25.589
982,27.971,28.597,0.141,0.09,1739.484,26.576
983,3.294,15.311,0.074,0.068,1284.464,24.491
984,9.747,17.933,0.085,0.063,1705.158,26.969
985,19.226,7.56,0.062,0.042,1540.058,26.552
986,15.037,11.452,0.083,0.131,1694.986,25.829
987,7.948,14.472,0.117,0.037,1588.254,23.245
988,14.473,21.452,0.14,0.051,1670.668,27.344
989,21.022,26.833,0.141,0.071,1511.229,28.179
990,21.069,9.976,0.107,0.076,1588.191,26.166
991,30.063,25.91,0.122,0.156,1636.846,25.734
992,24.029,15.688,0.074,0.106,1654.11,27.473
993,20.167,21.441,0.137,0.097,1398.138,26.86
994,20.036,20.049,0.075,0.103,1372.652,25.961
995,14.085,8.598,0.113,0.072,1568.154,25.928
996,17.199,18.535,0.141,0.078,1600.466,25.773
997,5.404,18.274,0.016,0.059,1543.046,24.419
998,18.011,9.126,0.045,0.065,1529.006,22.461
999,19.158,20.38,0.123,0.155,1550.026,25.528
1000,21.292,20.555,0.056,0.063,1514.564,27.473
1001,9.607,16.7,0.059,0.06,1439.698,27.962
1002,12.946,16.107,0.098,0.039,1337.118,21.436
1003,16.569,4.486,0.04,0.014,1469.411,23.03
1004,22.379,25.602,0.152,0.059,1571.105,23.49
1005,20.35,21.06,0.118,0.152,1519.485,27.928
1006,17.676,5.295,0.121,0.055,1643.004,26.7
1007,19.551,14.046,0.062,0.071,1663.009,23.992
1008,21.574,8.282,0.045,0.084,1405.76,25.791
1009,12.347,16.657,0.047,0.133,1429.297,27.705
1010,4.777,19.268,0.005,0.013,1382.073,22.436
1011,2.929,5.727,0.085,0.028,1391.65,26.752
1012,11.768,22.062,0.086,0.042,1568.099,26.218
1013,20.64,5.908,0.089,0.055,1567.17,25.455
1014,18.143,9.422,0.079,0.065,1340.736,22.428
1015,15.011,8.699,0.118,0.049,1481.648,23.535
1016,8.51,13.406,0.079,0.087,1596.632,25.311
1017,26.332,23.746,0.108,0.049,1464.953,23.044
1018,21.643,14.866,0.14,0.129,1374.032,28.182
1019,10.122,16.362,0.132,0.059,1589.597,24.637
1020,16.189,19.458,0.106,0.091,1530.147,26.844
1021,29.436,13.771,0.147,0.066,1484.636,29.344
1022,21.681,27.223,0.151,0.108,1721.777,28.307
1023,8.375,12.432,0.049,0.129,1434.026,25.63
1024,12.398,17.374,0.094,0.12,1543.111,24.085
1025,9.526,9.157,0.065,0.07,1685.345,26.249
1026,13.074,20.154,0.04,0.108,1649.032,24.29
1027,19.321,3.557,0.089,0.056,1443.971,26.853
1028,20.858,11.271,0.1,0.07,1449.512,24.744
1029,8.34,10.266,0.126,0.053,1452.486,27.814
1030,15.856,19.043,0.094,0.136,1721.82,28.674
1031,15.569,17.07,0.075,0.097,1628.676,23.386
1032,27.021,30.864,0.164,0.086,1629.672,25.842
