time,cpu,memory,rtt,latency,bandwidth,throughput
517,8.809,5.15,0.013,0.05,1333.297,23.049
518,8.452,1.3,0.011,0.012,1284.893,23.213
519,5.136,3.404,0.048,0.021,1374.323,21.607
520,9.426,6.604,0.029,0.057,1304.085,22.67
521,8.797,3.019,0.053,0.032,1264.48,22.695
522,5.109,7.56,0.01,0.038,1315.083,21.248
523,8.454,6.155,0.042,0.042,1347.997,23.864
524,9.003,12.553,0.03,0.064,1313.091,23.091
525,7.909,4.341,0.04,0.032,1435.744,23.644
526,6.679,4.03,0.023,0.023,1324.339,22.166
527,4.25,4.404,0.05,0.056,1415.341,24.145
528,11.634,3.933,0.069,0.02,1387.764,23.945
529,6.282,11.326,0.04,0.026,1363.913,24.604
530,5.697,11.218,0.066,0.012,1390.349,23.74
531,7.636,8.004,0.044,0.037,1432.154,23.028
532,12.362,11.665,0.06,0.021,1332.245,24.607
533,12.402,6.101,0.047,0.054,1471.218,24.275
534,3.52,10.542,0.046,0.067,1327.971,21.912
535,2.777,3.903,0.049,0.021,1384.993,23.152
536,4.39,9.803,0.005,0.034,1410.169,22.986
537,4.316,4.12,0.051,0.031,1449.719,23.929
538,6.637,8.852,0.025,0.053,1378.776,22.968
539,8.158,6.254,0.041,0.024,1472.054,22.644
540,10.987,7.428,0.018,0.055,1397.966,24.345
541,10.498,9.174,0.057,0.015,1305.979,23.034
542,5.66,6.301,0.021,0.041,1419.722,21.203
543,5.854,7.952,0.034,0.011,1397.149,24.146
544,10.214,8.769,0.056,0.047,1323.696,22.62
545,1.931,1.457,0.052,0.018,1347.851,21.705
546,9.136,7.885,0.063,0.036,1313.428,24.113
547,6.261,1.583,0.029,0.029,1374.913,23.743
548,9.08,5.438,0.06,0.071,1304.218,23.986
549,11.091,9.952,0.01,0.029,1329.396,24.157
550,6.068,12.203,0.048,0.054,1435.419,24.345
551,6.752,5.532,0.031,0.037,1357.905,22.023
552,12.423,11.908,0.022,0.05,1324.957,22.062
553,4.696,11.752,0.03,0.036,1292.532,23.038
554,12.707,12.144,0.032,0.064,1479.692,24.854
555,6.177,10.625,0.028,0.032,1418.882,23.986
556,12.181,6.303,0.032,0.01,1317.804,22.482
557,5.869,11.115,0.057,0.049,1299.769,21.875
558,7.9,10.828,0.035,0.039,1352.977,23.469
559,4.314,9.255,0.066,0.063,1287.681,22.268
560,3.82,5.57,0.047,0.049,1363.684,21.821
561,4.554,11.038,0.044,0.055,1326.673,21.711
562,2.571,10.971,0.057,0.026,1336.196,21.889
563,2.329,5.637,0.016,0.057,1332.641,23.36
564,12.111,7.496,0.022,0.023,1393.677,22.495
565,5.812,4.125,0.052,0.066,1323.437,23.635
566,5.67,11.065,0.026,0.041,1458.549,22.418
567,13.327,11.05,0.035,0.06,1307.387,23.982
568,7.793,7.377,0.046,0.012,1461.494,23.962
569,10.801,9.424,0.028,0.033,1336.404,21.477
570,3.549,9.633,0.044,0.06,1457.698,22.21
571,11.633,3.017,0.053,0.038,1434.839,21.319
572,10.376,2.433,0.068,0.03,1287.111,23.774
573,4.143,1.372,0.063,0.008,1430.3,23.269
574,3.078,12.555,0.044,0.022,1329.233,21.661
575,4.118,7.714,0.058,0.037,1346.82,23.199
576,12.075,12.771,0.033,0.037,1327.019,21.627
577,9.736,3.801,0.057,0.016,1367.57,21.184
578,6.582,11.825,0.024,0.048,1318.342,23.454
579,10.569,8.97,0.043,0.018,1445.813,23.665
580,6.985,12.174,0.043,0.021,1323.058,24.536
581,3.999,9.961,0.051,0.034,1405.326,22.786
582,14.326,13.226,0.073,0.06,1415.325,21.946
583,4.162,5.453,0.041,0.064,1479.191,22.146
584,3.093,4.162,0.041,0.041,1344.098,24.11
585,8.989,3.812,0.065,0.039,1281.195,23.487
586,12.538,6.915,0.078,0.025,1392.262,24.02
587,13.693,6.734,0.027,0.042,1465.776,24.054
588,9.729,11.847,0.062,0.01,1353.324,21.332
589,12.1,8.246,0.068,0.049,1350.622,21.944
590,2.471,10.942,0.022,0.03,1381.448,23.641
591,2.119,9.009,0.061,0.029,1320.044,24.484
592,6.415,4.987,0.063,0.053,1442.381,21.842
593,2.821,4.871,0.062,0.008,1290.069,21.717
594,4.594,12.053,0.06,0.027,1271.113,23.937
595,5.742,7.693,0.036,0.043,1331.763,24.617
596,7.246,3.973,0.061,0.028,1328.998,22.199
597,4.317,12.587,0.014,0.021,1283.813,24.612
598,10.446,12.92,0.046,0.041,1343.664,23.583
599,4.301,8.964,0.01,0.015,1315.953,23.338
600,6.971,5.553,0.031,0.057,1438.074,22.372
601,3.304,9.264,0.055,0.024,1300.119,23.343
602,9.546,4.127,0.027,0.064,1353.458,21.968
603,8.09,11.974,0.008,0.057,1279.779,23.734
604,5.558,7.177,0.03,0.029,1417.188,22.448
605,5.142,11.746,0.056,0.036,1346.142,24.441
606,6.241,11.941,0.07,0.012,1294.759,21.617
607,7.409,3.278,0.046,0.054,1439.53,21.755
608,2.56,6.967,0.032,0.04,1303.976,23.523
609,5.359,9.957,0.048,0.021,1337.23,24.053
610,5.568,9.208,0.023,0.06,1445.688,24.529
611,2.857,8.477,0.045,0.017,1438.885,23.666
612,9.991,4.464,0.024,0.057,1400.757,22.815
613,4.97,6.215,0.025,0.025,1499.297,24.84
614,6.386,9.338,0.058,0.054,1451.161,22.995
615,4.733,9.055,0.072,0.065,1453.867,25.117
616,4.965,13.485,0.062,0.055,1295.198,24.254
617,11.682,8.58,0.072,0.016,1333.237,22.045
618,9.933,10.397,0.064,0.033,1335.091,23.379
619,9.26,6.122,0.076,0.024,1447.925,24.955
620,4.918,6.425,0.014,0.046,1476.597,21.617
621,5.019,8.612,0.08,0.021,1321.882,22.261
622,6.736,3.921,0.025,0.061,1432.261,22.692
623,7.383,11.896,0.039,0.043,1265.074,23.518
624,4.645,13.999,0.025,0.034,1463.126,24.04
625,3.626,7.148,0.042,0.036,1330.166,24.98
626,10.456,6.676,0.063,0.056,1422.592,24.248
627,7.586,9.571,0.073,0.046,1441.149,24.459
628,4.257,5.35,0.076,0.038,1336.448,23.465
629,6.559,8.049,0.063,0.055,1450.837,23.471
630,7.424,8.623,0.067,0.063,1445.792,22.859
631,7.405,13.216,0.045,0.064,1382.561,22.108
632,2.593,5.843,0.037,0.039,1455.486,24.274
633,12.997,13.424,0.052,0.047,1276.534,22.854
634,3.879,3.807,0.046,0.04,1463.219,22.537
635,2.148,4.175,0.05,0.015,1341.458,23.158
636,9.858,11.49,0.033,0.049,1394.494,23.167
637,6.724,8.013,0.03,0.053,1324.908,24.636
638,8.416,6.554,0.066,0.074,1407.666,24.7
639,4.274,7.89,0.042,0.048,1391.304,25.357
640,8.175,10.764,0.035,0.075,1390.04,23.199
641,7.086,7.073,0.041,0.06,1386.041,23.419
642,3.786,12.658,0.06,0.056,1423.06,24.475
643,9.789,5.081,0.027,0.014,1455.19,22.011
644,7.705,15.357,0.032,0.055,1359.186,25.239
645,10.805,3.62,0.039,0.038,1366.348,21.606
646,9.256,15.873,0.048,0.054,1428.755,24.341
647,3.414,14.582,0.022,0.067,1390.07,22.347
648,15.521,5.669,0.024,0.033,1438.506,24.298
649,7.542,13.59,0.045,0.068,1400.315,22.465
650,7.229,13.006,0.038,0.049,1388.371,23.09
651,7.032,7.816,0.022,0.066,1327.174,22.253
652,7.823,4.285,0.079,0.034,1321.998,24.806
653,8.944,10.902,0.072,0.038,1468.594,24.62
654,8.631,9.221,0.02,0.053,1302.828,23.294
655,9.602,8.904,0.012,0.01,1447.331,24.909
656,8.532,13.057,0.02,0.045,1385.839,24.602
657,11.06,10.214,0.042,0.012,1353.335,24.716
658,4.809,9.424,0.026,0.074,1494.782,25.267
659,15.465,9.099,0.05,0.053,1336.566,24.366
660,10.243,9.545,0.061,0.067,1419.123,24.296
661,2.333,7.512,0.057,0.042,1408.57,23.126
662,5.635,10.319,0.061,0.007,1398.708,21.783
663,16.323,16.724,0.035,0.066,1514.708,25.52
664,3.224,2.601,0.046,0.013,1431.512,22.549
665,8.194,7.284,0.054,0.021,1333.851,23.312
666,3.629,8.136,0.025,0.062,1359.517,23.367
667,4.531,8.257,0.075,0.081,1353.176,23.776
668,13.468,7.354,0.075,0.012,1412.429,23.761
669,10.426,4.059,0.013,0.032,1437.816,21.616
670,11.788,3.908,0.036,0.051,1481.962,23.243
671,9.465,7.744,0.022,0.049,1365.825,21.372
672,7.52,2.097,0.017,0.014,1349.572,22.113
673,10.923,3.547,0.014,0.047,1349.851,23.065
674,8.117,8.856,0.022,0.02,1324.162,25.131
675,12.156,3.145,0.003,0.061,1378.023,22.469
676,5.192,12.289,0.039,0.071,1539.221,23.297
677,15.613,9.377,0.05,0.051,1440.363,25.223
678,3.864,10.219,0.014,0.066,1439.06,22.004
679,9.836,3.926,0.015,0.07,1389.57,24.243
680,9.871,11.34,0.053,0.063,1343.267,22.935
681,4.397,11.723,0.042,0.085,1529.198,23.265
682,14.905,12.748,0.034,0.077,1455.548,24.192
683,12.621,7.157,0.048,0.067,1272.783,23.807
684,10.05,8.083,0.08,0.031,1386.115,23.7
685,16.063,4.157,0.069,0.077,1321.872,23.19
686,11.319,5.6,0.039,0.03,1281.688,23.474
687,14.082,13.947,0.068,0.047,1403.352,25.222
688,6.473,9.802,0.032,0.014,1352.055,21.783
689,9.911,8.033,0.069,0.079,1438.396,21.594
690,7.014,15.506,0.087,0.02,1426.555,25.659
691,4.233,10.377,0.045,0.025,1520.508,22.325
692,15.903,11.368,0.021,0.028,1482.254,24.12
693,7.9,6.915,0.051,0.034,1511.404,24.495
694,12.27,6.468,0.042,0.055,1298.316,22.191
695,4.037,11.595,0.002,0.041,1423.299,21.069
696,7.307,11.903,0.067,0.069,1475.038,25.628
697,2.371,11.605,0.063,0.059,1316.445,21.938
698,3.026,11.155,0.051,0.013,1507.971,21.754
699,9.921,3.662,0.054,0.054,1464.668,22.41
700,8.073,16.119,0.049,0.051,1329.62,25.072
701,6.277,13.312,0.048,0.055,1447.862,24.299
702,12.114,7.364,0.036,0.025,1331.626,22.007
703,7.011,5.092,0.08,0.054,1341.423,22.873
704,14.534,9.084,0.056,0.016,1440.043,24.952
705,4.756,9.176,0.014,0.066,1486.598,23.343
706,3.387,13.854,0.066,0.037,1359.377,23.168
707,5.792,12.22,0.024,0.088,1431.235,25.216
708,14.533,16.215,0.034,0.036,1442.07,24.901
709,7.953,4.756,0.056,0.053,1426.224,21.748
710,13.712,4.08,0.06,0.058,1523.758,23.907
711,5.483,7.676,0.034,0.042,1369.479,23.063
712,13.525,10.035,0.092,0.083,1415.821,24.129
713,9.364,11.536,0.023,0.033,1272.823,21.713
714,6.254,5.894,0.027,0.064,1324.446,22.171
715,4.817,14.84,0.097,0.04,1465.075,24.439
716,15.37,12.45,0.051,0.025,1389.355,23.28
717,4.604,15.989,0.041,0.055,1459.486,24.549
718,8.902,14.877,0.081,0.019,1442.067,22.727
719,6.858,17.677,0.025,0.087,1516.893,25.943
720,8.481,9.659,0.08,0.024,1289.686,23.4
721,2.604,14.045,0.044,0.041,1316.449,22.342
722,10.629,15.596,0.071,0.064,1332.723,24.214
723,12.947,10.513,0.097,0.081,1542.86,22.042
724,5.009,15.303,0.056,0.059,1481.82,22.762
725,14.715,8.943,0.066,0.026,1496.714,23.241
726,9.185,7.199,0.079,0.092,1486.945,24.054
727,5.309,7.961,0.057,0.079,1437.065,23.524
728,0.83,13.217,0.081,0.055,1336.804,22.914
729,1.811,7.578,0.083,0.053,1357.33,21.793
730,9.509,14.796,0.025,0.056,1299.184,22.896
731,13.756,13.291,0.021,0.074,1338.42,21.951
732,6.119,8.368,0.015,0.025,1386.669,23.87
733,16.295,7.375,0.092,0.022,1544.546,25.914
734,5.167,14.935,0.081,0.045,1355.154,21.827
735,15.774,5.941,0.098,0.06,1479.699,25.437
736,15.506,11.089,0.071,0.029,1552.32,23.85
737,12.198,12.665,0.073,0.08,1462.87,22.572
738,8.904,10.773,0.026,0.063,1398.555,25.031
739,7.128,12.679,0.064,0.044,1491.311,23.792
740,5.375,14.742,0.041,0.037,1373.211,22.061
741,5.532,12.708,0.011,0.041,1384.372,22.525
742,13.984,12.764,0.047,0.07,1388.649,24.674
743,15.007,13.256,0.048,0.04,1412.339,24.186
744,17.679,11.671,0.082,0.093,1543.045,22.775
745,13.515,2.386,0.064,0.065,1307.39,23.812
746,7.851,12.219,0.079,0.052,1281.661,23.164
747,16.148,8.244,0.027,0.088,1374.473,23.908
748,11.602,1.8,0.017,0.066,1458.61,24.881
749,6.709,13.044,0.014,0.031,1342.345,25.174
750,13.77,15.363,0.032,0.054,1351.341,24.363
751,8.594,6.182,0.066,0.013,1281.365,24.984
752,3.212,16.612,0.072,0.019,1439.892,22.647
753,15.808,10.128,0.079,0.096,1415.278,25.663
754,18.46,17.987,0.048,0.094,1420.339,22.595
755,4.706,9.817,0.093,0.038,1562.399,22.676
756,12.215,15.029,0.033,0.072,1352.492,21.81
757,7.43,13.173,0.087,0.012,1368.321,21.938
758,5.295,1.888,0.067,0.07,1449.429,21.793
759,16.528,7.156,0.054,0.076,1495.36,23.641
760,8.733,10.001,0.049,0.032,1456.125,25.747
761,9.152,7.824,0.052,0.031,1518.168,24.614
762,3.401,12.114,0.09,0.056,1393.058,24.007
763,11.463,14.804,0.011,0.073,1458.287,23.495
764,13.233,1.974,0.074,0.036,1428.145,22.414
765,8.575,3.753,0.044,0.067,1414.453,24.129
766,12.066,9.042,0.109,0.027,1397.898,22.871
767,4.222,14.825,0.029,0.018,1453.737,21.73
768,8.343,5.393,0.068,0.077,1383.914,22.258
769,9.019,8.141,0.057,0.096,1572.674,22.699
770,13.082,9.021,0.024,0.048,1356.938,23.316
771,16.786,9.694,0.039,0.063,1518.3,25.593
772,14.216,12.377,0.031,0.091,1375.153,23.868
773,9.564,6.664,0.03,0.036,1326.799,23.201
774,6.875,16.844,0.049,0.051,1373.914,24.372
775,6.599,9.053,0.073,0.054,1458.058,24.093
776,11.528,7.01,0.09,0.065,1518.694,24.664
777,14.081,14.767,0.085,0.04,1394.034,22.526
778,10.641,16.181,0.063,0.073,1494.059,22.63
779,10.471,12.961,0.06,0.024,1520.904,25.079
780,4.911,12.589,0.093,0.046,1547.207,22.077
781,13.996,7.919,0.056,0.087,1478.758,25.97
782,13.562,14.037,0.037,0.039,1506.443,22.915
783,6.394,10.932,0.056,0.049,1434.357,25.694
784,6.559,2.683,0.007,0.063,1275.424,25.27
785,5.438,15.715,0.081,0.092,1492.413,22.458
786,8.901,11.32,0.102,0.067,1494.3,25.988
787,4.386,2.828,0.034,0.037,1315.116,24.284
788,8.537,6.83,0.044,0.074,1393.31,22.872
789,10.502,10.686,0.031,0.031,1361.974,26.211
790,12.379,14.7,0.047,0.062,1431.002,24.244
791,13.917,8.406,0.074,0.03,1448.759,26.194
792,10.196,3.722,0.014,0.033,1417.632,23.221
793,8.259,8.047,0.034,0.088,1336.567,25.46
794,12.024,13.764,0.03,0.028,1483.995,22.308
795,12.016,6.373,0.057,0.045,1417.498,24.624
796,13.0,10.243,0.058,0.061,1513.182,23.216
797,18.927,10.367,0.109,0.029,1416.909,23.246
798,8.92,0.943,0.09,0.041,1432.712,24.023
799,10.547,12.764,0.052,0.058,1445.336,22.881
800,5.598,14.379,0.019,0.07,1296.621,21.203
801,2.372,13.9,0.033,0.038,1418.616,24.949
802,9.783,17.138,0.043,0.069,1362.316,22.225
803,16.856,11.647,0.083,0.025,1319.811,25.746
804,17.738,18.075,0.109,0.047,1470.021,25.347
805,2.52,9.873,0.025,0.04,1337.725,25.37
806,13.922,7.881,0.116,0.057,1400.135,26.633
807,6.369,12.227,0.031,0.042,1264.922,21.868
808,16.151,10.143,0.054,0.057,1504.315,23.5
809,9.369,18.649,0.112,0.048,1327.432,23.442
810,11.037,6.419,0.034,0.071,1438.366,26.425
811,9.828,1.144,0.034,0.013,1312.005,22.098
812,7.265,8.72,0.08,0.095,1550.373,26.109
813,5.974,5.54,0.008,0.08,1315.92,24.523
814,17.247,2.949,0.019,0.063,1402.574,22.48
815,6.715,10.496,0.044,0.042,1362.693,21.452
816,9.351,1.397,0.089,0.025,1351.134,21.972
817,14.652,8.118,0.072,0.006,1468.717,22.298
818,6.941,7.028,0.066,0.1,1522.626,25.469
819,15.543,15.461,0.086,0.082,1391.942,24.054
820,10.649,12.713,0.077,0.019,1392.867,24.65
821,0.988,13.987,0.072,0.003,1447.185,24.795
822,8.422,14.809,0.078,0.029,1389.438,23.82
823,8.393,12.42,0.084,0.072,1325.017,25.315
824,6.687,8.978,0.066,0.035,1478.915,23.711
825,10.232,6.657,0.109,0.042,1503.0,24.034
826,11.993,8.035,0.032,0.058,1420.875,22.11
827,20.101,17.686,0.092,0.066,1593.641,25.677
828,6.268,13.712,0.037,0.045,1561.822,26.007
829,18.582,11.188,0.029,0.097,1391.176,23.722
830,17.174,12.127,0.086,0.018,1305.98,22.25
831,3.985,11.943,0.06,0.078,1513.924,22.701
832,17.427,17.254,0.075,0.058,1324.568,21.624
833,3.242,16.611,0.045,0.077,1364.753,23.133
834,17.372,6.432,0.047,0.075,1521.733,25.847
835,12.576,15.757,0.071,0.058,1347.358,24.144
836,2.243,8.982,0.012,0.065,1477.395,25.902
837,17.542,5.337,0.042,0.056,1483.408,26.094
838,11.599,19.137,0.02,0.032,1417.641,22.413
839,17.555,11.608,0.015,0.086,1438.122,25.401
840,6.782,8.411,0.09,0.071,1448.048,21.466
841,6.265,5.54,0.016,0.055,1352.064,22.744
842,19.942,8.551,0.034,0.1,1547.219,23.335
843,5.254,9.216,0.046,0.091,1411.803,23.298
844,13.338,13.086,0.115,0.045,1537.945,26.685
845,4.147,4.83,0.028,0.04,1435.749,24.036
846,15.448,16.217,0.035,0.021,1542.681,25.833
847,11.518,17.138,0.061,0.047,1374.873,26.299
848,11.727,9.067,0.031,0.07,1384.331,26.643
849,18.377,12.761,0.057,0.036,1385.914,25.429
850,5.45,8.116,0.103,0.071,1369.342,24.558
851,17.057,7.22,0.078,0.06,1598.587,24.234
852,16.001,17.43,0.064,0.066,1303.48,23.486
853,17.265,12.077,0.072,0.048,1610.597,23.993
854,1.907,17.199,0.011,0.07,1547.055,22.806
855,3.323,7.962,0.076,0.055,1345.161,25.211
856,12.718,8.286,0.099,0.106,1460.372,24.403
857,6.428,12.035,0.087,0.059,1409.987,25.006
858,9.483,15.386,0.09,0.071,1440.848,25.661
859,5.329,10.298,0.101,0.065,1293.078,25.724
860,18.875,16.228,0.106,0.058,1439.433,25.863
861,14.352,14.361,0.057,0.089,1544.405,23.465
862,4.325,15.144,0.054,0.092,1449.306,24.029
863,9.292,17.479,0.053,0.062,1543.276,26.289
864,16.274,16.293,0.057,0.035,1431.566,23.855
865,13.943,5.019,0.103,0.096,1419.075,22.12
866,13.781,20.384,0.1,0.09,1582.276,25.357
867,20.489,14.378,0.05,0.048,1541.577,23.679
868,14.885,5.559,0.07,0.086,1550.674,26.213
869,3.561,5.336,0.056,0.068,1442.969,23.946
870,17.199,19.934,0.075,0.092,1445.36,24.069
871,18.064,20.535,0.073,0.085,1488.119,26.692
872,10.263,15.555,0.108,0.048,1528.177,23.271
873,10.329,19.608,0.023,0.048,1590.274,23.109
874,16.747,17.7,0.023,0.072,1577.482,25.736
875,14.039,8.801,0.09,0.09,1539.887,25.62
876,4.807,7.385,0.048,0.034,1308.246,23.265
877,3.641,5.145,0.085,0.064,1303.623,22.636
878,9.988,19.447,0.096,0.072,1502.569,24.122
879,12.403,10.863,0.025,0.037,1429.962,23.47
880,17.835,18.158,0.067,0.039,1607.935,23.528
881,13.871,17.035,0.028,0.073,1522.145,21.214
882,18.774,4.78,0.028,0.09,1578.028,23.233
883,13.509,5.641,0.027,0.045,1495.53,26.105
884,5.53,15.638,0.043,0.04,1504.745,23.283
885,7.889,12.003,0.023,0.056,1481.109,24.608
886,2.448,15.366,0.086,0.078,1505.918,24.874
887,2.555,17.221,0.039,0.088,1523.444,25.103
888,13.978,19.094,0.069,0.05,1469.816,23.36
889,17.858,7.506,0.051,0.052,1532.104,23.609
890,10.874,15.644,0.081,0.045,1430.028,22.351
891,18.296,16.026,0.102,0.024,1469.112,24.878
892,15.759,20.0,0.031,0.058,1474.261,22.603
893,3.276,7.792,0.095,0.006,1494.085,24.233
894,5.849,14.516,0.083,0.03,1330.173,22.724
895,7.119,2.902,0.084,0.081,1420.92,25.363
896,20.182,15.108,0.082,0.092,1518.031,23.083
897,11.003,6.722,0.086,0.071,1366.41,25.507
898,13.853,15.926,0.093,0.093,1535.677,23.753
899,17.294,13.652,0.034,0.06,1383.242,24.625
900,18.722,18.976,0.067,0.063,1443.435,25.091
901,3.955,19.007,0.079,0.053,1462.148,26.195
902,14.807,17.85,0.057,0.066,1277.496,25.141
903,7.223,14.3,0.066,0.048,1386.324,26.358
904,8.936,16.086,0.07,0.038,1422.161,24.75
905,5.868,10.85,0.071,0.057,1614.867,26.852
906,12.27,9.161,0.097,0.069,1416.357,22.22
907,13.666,8.833,0.028,0.091,1301.771,23.735
908,6.022,13.196,0.024,0.051,1485.118,21.927
909,11.154,9.24,0.103,0.055,1426.21,22.737
910,20.671,22.163,0.082,0.063,1624.408,22.762
911,12.626,13.266,0.029,0.096,1554.82,26.963
912,6.028,9.048,0.038,0.088,1463.352,22.693
913,21.076,16.156,0.111,0.027,1413.239,24.712
914,10.588,5.496,0.076,0.11,1428.684,27.226
915,14.325,9.371,0.035,0.096,1362.045,24.42
916,10.017,6.317,0.088,0.012,1286.039,23.572
917,20.616,11.255,0.033,0.115,1635.281,25.891
918,11.45,6.321,0.038,0.087,1565.089,22.815
919,7.103,11.609,0.11,0.101,1463.854,24.09
920,13.835,10.798,0.08,0.045,1579.912,26.429
921,10.49,17.335,0.033,0.117,1366.0,26.825
922,2.803,11.203,0.025,0.067,1381.475,24.918
923,16.357,17.509,0.021,0.034,1441.787,22.266
924,8.936,3.989,0.04,0.019,1506.031,21.727
925,4.734,2.198,0.057,0.062,1353.332,23.614
926,14.312,12.327,0.065,0.021,1557.463,24.73
927,10.235,6.603,0.036,0.104,1601.711,26.455
928,3.876,14.437,0.013,0.055,1356.348,21.462
929,12.088,9.486,0.076,0.073,1522.128,22.018
930,5.087,20.7,0.071,0.023,1326.055,26.249
931,7.348,7.924,0.072,0.102,1351.814,25.326
932,3.386,14.856,0.015,0.022,1277.677,22.317
933,15.748,18.676,0.072,0.115,1383.866,26.768
934,5.071,21.003,0.081,0.079,1411.937,25.62
935,18.614,5.928,0.032,0.111,1526.288,26.264
936,6.732,12.187,0.093,0.11,1351.435,22.863
937,5.981,17.226,0.058,0.101,1394.575,22.502
938,20.911,20.025,0.053,0.097,1551.306,24.17
939,13.717,21.366,0.066,0.039,1405.34,27.542
940,10.664,20.393,0.127,0.076,1536.862,22.499
941,2.348,2.957,0.045,0.08,1411.315,22.656
942,11.714,18.386,0.074,0.1,1522.445,24.038
943,11.161,11.872,0.02,0.084,1384.713,22.507
944,6.657,10.878,0.091,0.058,1546.27,26.184
945,16.749,15.876,0.122,0.032,1448.197,25.185
946,10.865,7.564,0.039,0.086,1327.967,25.508
947,6.188,16.933,0.053,0.03,1305.72,22.307
948,4.272,18.731,0.073,0.09,1577.506,24.166
949,7.808,6.984,0.061,0.008,1284.406,21.437
950,9.519,11.467,0.057,0.041,1460.878,22.996
951,14.203,7.726,0.06,0.026,1349.016,26.622
952,12.112,8.026,0.049,0.04,1530.796,21.891
953,2.377,3.81,0.049,0.099,1515.758,25.37
954,7.724,7.779,0.064,0.107,1424.494,26.546
955,20.512,10.265,0.07,0.043,1462.151,22.363
956,6.709,20.163,0.061,0.043,1505.927,26.747
957,9.849,7.754,0.043,0.023,1475.013,23.588
958,14.231,21.279,0.105,0.082,1495.351,24.514
959,6.984,2.945,0.093,0.061,1480.293,25.133
960,12.639,20.609,0.02,0.082,1539.982,25.493
961,5.165,14.885,0.064,0.08,1563.719,24.128
962,17.327,9.843,0.046,0.043,1447.387,26.41
963,10.729,15.651,0.012,0.069,1559.616,24.702
964,11.521,20.397,0.094,0.062,1378.292,22.938
965,14.708,20.515,0.07,0.093,1606.948,24.932
966,16.669,23.464,0.041,0.118,1523.256,22.956
967,2.512,2.905,0.043,0.068,1550.188,23.061
968,7.338,1.442,0.027,0.069,1419.719,26.176
969,21.997,12.794,0.096,0.072,1635.643,25.196
970,15.428,8.836,0.102,0.059,1439.187,23.587
971,6.722,9.929,0.068,0.021,1534.184,23.662
972,9.041,15.846,0.024,0.06,1458.609,23.148
973,6.454,9.968,0.13,0.109,1619.177,26.604
974,8.073,18.401,0.026,0.102,1285.47,21.504
975,10.257,8.912,0.079,0.083,1257.993,21.496
976,7.828,20.838,0.069,0.045,1442.331,24.993
977,10.019,20.715,0.076,0.041,1518.849,25.13
978,15.186,16.927,0.058,0.085,1358.969,24.691
979,17.722,17.564,0.125,0.069,1357.579,27.26
980,9.609,21.498,0.03,0.025,1556.679,22.78
981,7.713,8.372,0.031,0.045,1558.182,25.557
982,3.205,2.863,0.103,0.038,1368.539,21.819
983,8.936,16.477,0.079,0.071,1552.442,22.292
984,16.774,7.611,0.112,0.037,1415.922,26.724
985,16.988,16.529,0.032,0.113,1536.776,27.259
986,20.313,8.457,0.052,0.054,1386.35,26.328
987,15.446,14.285,0.023,0.014,1425.045,22.9
988,17.871,17.318,0.051,0.005,1519.484,22.262
989,8.569,23.486,0.025,0.067,1612.373,25.725
990,14.748,3.59,0.015,0.098,1317.686,22.705
991,7.15,6.483,0.09,0.078,1564.501,23.546
992,10.066,1.566,0.08,0.016,1393.864,21.792
993,17.787,12.241,0.113,0.05,1334.654,24.867
994,17.458,23.279,0.079,0.057,1495.616,27.27
995,7.265,4.457,0.11,0.041,1312.937,22.517
996,10.362,2.908,0.049,0.072,1316.3,23.56
997,11.983,19.589,0.081,0.053,1581.938,27.067
998,10.059,8.334,0.042,0.027,1329.857,23.816
999,11.211,23.545,0.118,0.027,1444.344,27.677
1000,19.512,17.45,0.056,0.059,1407.971,26.234
1001,9.842,16.179,0.117,0.082,1412.146,23.381
1002,18.638,13.031,0.021,0.022,1474.888,22.626
1003,1.868,1.768,0.002,0.092,1564.145,25.883
1004,21.678,5.525,0.042,0.079,1336.294,23.502
1005,3.793,4.298,0.102,0.012,1557.629,25.619
1006,20.49,16.616,0.041,0.106,1494.253,22.583
1007,5.084,21.747,0.095,0.06,1384.978,26.287
1008,13.092,3.425,0.03,0.062,1536.145,25.796
1009,22.693,22.126,0.076,0.072,1477.55,23.765
1010,21.251,8.972,0.1,0.077,1502.867,27.078
1011,15.619,16.745,0.112,0.083,1291.279,25.271
1012,17.426,9.025,0.074,0.091,1355.353,23.112
1013,17.408,9.245,0.083,0.096,1363.998,24.573
1014,20.13,7.685,0.054,0.101,1303.897,23.457
1015,10.695,7.254,0.062,0.071,1338.64,23.158
1016,12.986,12.861,0.099,0.065,1551.419,25.253
1017,18.847,11.141,0.118,0.112,1383.25,22.28
1018,7.078,13.578,0.068,0.081,1292.876,26.239
1019,7.199,10.82,0.098,0.047,1302.707,25.464
1020,17.32,5.853,0.067,0.055,1596.138,22.7
1021,16.885,19.234,0.033,0.101,1402.85,24.186
1022,20.005,19.425,0.045,0.117,1571.45,28.086
1023,19.886,10.988,0.017,0.011,1386.903,21.311
1024,18.388,12.297,0.109,0.034,1503.599,23.774
1025,19.392,9.254,0.095,0.045,1285.443,27.13
1026,15.425,22.362,0.082,0.088,1366.855,25.979
1027,6.943,14.412,0.105,0.118,1607.823,27.536
1028,3.265,18.513,0.082,0.039,1511.763,22.512
1029,21.426,18.815,0.045,0.034,1554.579,21.45
1030,10.594,23.144,0.146,0.082,1641.381,27.69
1031,17.063,6.86,0.118,0.117,1372.985,27.313
1032,6.907,11.14,0.032,0.071,1363.11,21.606
