time,cpu,memory,rtt,latency,bandwidth,throughput
517,10.998,4.975,0.059,0.057,1359.32,24.51
518,4.701,3.061,0.034,0.023,1395.793,21.397
519,8.548,11.997,0.031,0.034,1473.87,24.732
520,6.723,10.595,0.029,0.024,1330.904,24.721
521,4.867,10.418,0.069,0.054,1300.881,21.977
522,7.085,8.508,0.059,0.057,1369.968,23.971
523,8.139,4.93,0.068,0.031,1387.66,24.219
524,6.032,8.452,0.045,0.051,1380.139,23.864
525,8.791,7.756,0.042,0.046,1350.612,23.456
526,4.974,12.73,0.039,0.034,1445.7,22.593
527,1.89,7.676,0.003,0.048,1348.516,21.879
528,10.62,12.607,0.07,0.065,1339.124,22.392
529,7.251,12.006,0.016,0.049,1447.811,24.396
530,8.785,5.026,0.07,0.027,1293.429,24.002
531,5.679,9.183,0.069,0.063,1385.362,22.015
532,10.616,6.123,0.038,0.032,1373.308,21.873
533,7.03,8.726,0.079,0.039,1312.001,22.132
534,5.834,1.603,0.021,0.028,1354.678,23.702
535,4.764,8.531,0.056,0.01,1365.238,23.32
536,13.427,5.931,0.069,0.028,1331.969,22.907
537,9.926,13.863,0.021,0.023,1428.712,21.976
538,10.025,10.663,0.06,0.004,1321.225,21.665
539,4.522,5.03,0.007,0.036,1293.349,22.883
540,8.72,8.813,0.061,0.028,1270.558,23.368
541,13.011,9.889,0.029,0.054,1480.528,24.793
542,8.244,5.173,0.037,0.059,1408.024,23.719
543,10.545,13.493,0.057,0.041,1443.163,23.394
544,6.893,10.535,0.066,0.038,1445.244,22.497
545,7.025,9.789,0.053,0.033,1316.302,21.073
546,8.57,7.532,0.049,0.039,1353.579,23.539
547,14.59,6.362,0.037,0.04,1450.674,25.066
548,5.888,4.861,0.022,0.015,1369.027,22.663
549,4.327,3.712,0.017,0.026,1378.041,24.086
550,9.551,7.885,0.043,0.058,1452.243,24.06
551,9.693,11.676,0.066,0.029,1274.411,21.681
552,11.513,5.304,0.048,0.051,1294.917,21.814
553,4.554,2.361,0.033,0.03,1338.41,22.308
554,4.872,9.913,0.019,0.066,1338.045,23.869
555,10.97,8.893,0.023,0.016,1363.438,23.924
556,10.871,8.369,0.024,0.037,1311.13,23.501
557,10.819,5.36,0.045,0.051,1381.186,24.661
558,6.408,1.76,0.044,0.017,1415.659,24.138
559,5.399,6.126,0.011,0.059,1366.722,21.367
560,7.361,4.042,0.045,0.007,1438.802,21.328
561,10.286,9.846,0.075,0.044,1303.067,24.752
562,2.973,3.26,0.044,0.05,1375.02,23.202
563,8.485,13.092,0.058,0.055,1347.956,23.692
564,10.081,5.269,0.068,0.045,1346.674,23.68
565,10.636,1.614,0.028,0.02,1342.875,21.805
566,9.388,11.349,0.034,0.049,1399.729,22.896
567,9.734,7.278,0.074,0.023,1463.244,22.363
568,12.976,4.748,0.05,0.03,1373.974,24.808
569,6.252,9.851,0.073,0.029,1419.867,23.069
570,8.187,10.55,0.039,0.04,1395.295,24.371
571,14.022,4.487,0.053,0.033,1389.353,23.602
572,11.784,6.376,0.048,0.053,1364.679,22.35
573,4.575,9.067,0.032,0.047,1437.852,23.725
574,11.03,15.033,0.029,0.065,1474.555,23.039
575,9.313,3.449,0.067,0.049,1438.257,22.209
576,8.077,8.792,0.03,0.028,1364.126,22.913
577,10.825,5.912,0.061,0.027,1327.124,21.184
578,5.082,4.454,0.054,0.056,1334.565,22.665
579,11.601,11.89,0.028,0.051,1467.537,24.012
580,6.893,13.15,0.042,0.015,1299.082,22.84
581,12.843,9.206,0.018,0.015,1321.765,23.323
582,5.883,4.888,0.06,0.03,1436.113,25.278
583,7.927,7.357,0.028,0.033,1462.757,22.895
584,6.98,13.132,0.067,0.025,1444.9,22.674
585,4.5,10.133,0.063,0.054,1471.971,23.813
586,14.556,14.932,0.065,0.039,1508.811,24.321
587,6.811,14.016,0.075,0.037,1353.156,24.244
588,12.92,12.313,0.066,0.06,1348.267,23.931
589,10.638,5.284,0.055,0.018,1271.465,23.192
590,8.533,11.163,0.015,0.05,1310.901,22.466
591,2.919,4.61,0.028,0.025,1319.894,24.546
592,9.946,12.346,0.034,0.03,1409.302,22.866
593,10.84,9.021,0.039,0.015,1384.952,21.683
594,7.55,11.205,0.063,0.058,1437.514,24.936
595,9.216,7.903,0.013,0.009,1380.038,22.587
596,5.91,10.09,0.075,0.016,1315.964,24.122
597,5.997,12.671,0.027,0.055,1396.097,23.709
598,9.381,14.619,0.064,0.059,1486.503,22.146
599,8.296,8.649,0.042,0.065,1410.106,24.905
600,9.319,7.776,0.085,0.064,1429.928,24.449
601,8.158,9.762,0.039,0.057,1354.774,22.998
602,2.178,3.055,0.007,0.027,1288.709,21.202
603,5.352,8.54,0.071,0.055,1472.953,22.506
604,12.463,3.254,0.043,0.053,1336.758,24.937
605,8.179,13.072,0.05,0.054,1402.452,24.721
606,3.326,8.564,0.041,0.038,1444.866,21.637
607,10.694,3.584,0.01,0.023,1352.413,21.645
608,5.388,11.858,0.015,0.046,1381.199,21.592
609,3.09,8.406,0.037,0.019,1274.221,24.554
610,3.36,10.571,0.079,0.022,1493.275,23.037
611,7.22,8.924,0.083,0.077,1436.13,25.257
612,8.233,11.589,0.021,0.037,1394.228,21.637
613,15.09,4.986,0.026,0.053,1371.394,22.137
614,3.575,4.192,0.064,0.053,1479.61,23.752
615,10.822,10.407,0.087,0.04,1350.577,24.132
616,12.982,13.095,0.039,0.049,1508.275,24.936
617,10.695,7.411,0.041,0.065,1338.456,25.041
618,5.584,12.092,0.035,0.028,1456.677,22.265
619,9.712,4.813,0.065,0.044,1454.725,22.646
620,1.697,11.428,0.052,0.056,1429.337,21.821
621,12.376,11.114,0.021,0.054,1360.819,21.464
622,6.845,1.653,0.058,0.007,1274.81,21.382
623,6.867,9.602,0.077,0.067,1342.819,24.922
624,2.673,9.296,0.021,0.038,1419.245,22.892
625,11.094,12.384,0.054,0.011,1415.173,23.67
626,16.389,14.647,0.052,0.058,1528.131,25.086
627,14.094,10.268,0.081,0.048,1330.632,24.221
628,4.432,7.459,0.038,0.047,1320.291,24.141
629,11.621,5.466,0.041,0.052,1377.098,24.033
630,4.972,7.269,0.038,0.028,1443.499,22.594
631,12.952,4.719,0.072,0.052,1489.407,24.91
632,6.019,7.695,0.02,0.025,1494.816,22.197
633,10.4,6.622,0.082,0.068,1515.731,25.658
634,4.475,14.299,0.079,0.054,1365.797,22.636
635,11.245,10.878,0.022,0.032,1304.571,23.743
636,9.688,2.508,0.027,0.012,1455.781,24.783
637,7.9,13.058,0.047,0.03,1422.883,25.575
638,13.084,4.581,0.037,0.028,1431.25,23.847
639,5.928,8.856,0.083,0.06,1395.249,25.55
640,5.384,6.166,0.079,0.068,1473.237,24.566
641,12.249,4.092,0.016,0.015,1419.437,23.438
642,9.092,10.75,0.036,0.045,1354.504,22.136
643,5.772,5.354,0.058,0.047,1384.146,23.338
644,11.661,7.619,0.008,0.032,1435.181,22.046
645,10.363,9.466,0.069,0.052,1398.125,21.731
646,10.457,15.145,0.047,0.055,1416.633,23.031
647,9.875,13.328,0.051,0.084,1363.392,22.893
648,10.273,13.819,0.08,0.033,1317.38,21.642
649,5.096,13.058,0.074,0.032,1324.028,23.599
650,10.558,16.472,0.03,0.065,1518.754,24.866
651,12.348,8.676,0.051,0.017,1405.189,21.124
652,16.176,8.167,0.046,0.067,1500.225,23.373
653,8.421,9.905,0.021,0.066,1345.7,23.292
654,6.94,7.158,0.019,0.013,1422.692,24.616
655,16.085,5.086,0.036,0.05,1534.782,24.712
656,6.244,12.098,0.032,0.05,1368.073,23.462
657,8.865,5.011,0.084,0.029,1358.176,23.51
658,10.405,8.262,0.091,0.074,1538.869,23.004
659,4.002,14.959,0.034,0.069,1490.778,22.56
660,6.298,5.163,0.087,0.023,1361.346,22.655
661,14.831,10.082,0.031,0.046,1376.18,22.384
662,9.618,3.974,0.06,0.04,1446.834,22.873
663,7.801,10.549,0.077,0.067,1410.725,26.018
664,7.688,5.805,0.033,0.04,1286.314,24.01
665,7.381,14.095,0.068,0.022,1447.634,24.73
666,8.421,7.654,0.031,0.047,1365.653,25.977
667,10.326,2.921,0.03,0.066,1344.26,23.594
668,9.657,13.079,0.05,0.035,1334.51,21.71
669,15.921,11.815,0.082,0.058,1368.429,23.36
670,6.189,13.095,0.064,0.039,1524.971,25.08
671,12.692,9.768,0.071,0.044,1496.804,24.83
672,10.127,9.706,0.058,0.057,1397.012,21.968
673,7.221,13.744,0.072,0.054,1475.969,23.663
674,10.195,9.885,0.032,0.057,1431.897,24.949
675,3.582,7.381,0.071,0.062,1332.335,24.721
676,10.548,9.16,0.04,0.045,1500.63,25.198
677,4.327,9.223,0.013,0.043,1450.774,21.83
678,6.501,8.859,0.043,0.044,1328.222,23.82
679,6.393,12.459,0.066,0.058,1352.747,23.585
680,2.703,5.293,0.058,0.046,1468.868,24.523
681,11.178,12.482,0.033,0.06,1372.57,23.739
682,17.231,16.175,0.091,0.073,1457.528,23.005
683,8.116,10.896,0.038,0.053,1373.12,24.513
684,6.956,4.291,0.071,0.024,1349.501,21.828
685,9.358,2.283,0.081,0.031,1281.817,25.032
686,9.641,15.162,0.02,0.02,1410.899,24.053
687,14.62,8.737,0.036,0.028,1374.673,23.614
688,17.185,9.75,0.03,0.038,1357.244,23.883
689,7.314,5.937,0.046,0.069,1349.899,21.26
690,2.95,9.177,0.026,0.017,1413.575,22.785
691,1.865,12.505,0.034,0.068,1334.71,23.026
692,17.893,17.385,0.089,0.053,1367.788,24.277
693,1.902,3.246,0.007,0.022,1400.037,21.189
694,8.993,8.086,0.047,0.016,1284.462,22.225
695,8.499,13.177,0.068,0.04,1449.972,23.936
696,8.233,11.395,0.075,0.062,1498.956,24.573
697,9.285,6.577,0.049,0.01,1334.017,24.798
698,15.714,14.854,0.088,0.071,1496.53,24.0
699,13.65,7.216,0.025,0.015,1395.524,21.862
700,5.393,6.965,0.074,0.03,1443.488,23.079
701,9.397,11.988,0.056,0.023,1463.401,24.711
702,13.936,8.889,0.063,0.085,1453.824,25.248
703,14.444,6.749,0.012,0.018,1348.541,22.62
704,6.22,12.46,0.055,0.05,1405.626,22.517
705,9.747,16.533,0.058,0.084,1462.203,24.959
706,3.024,9.889,0.057,0.068,1390.468,24.374
707,5.206,3.59,0.09,0.076,1312.883,22.661
708,12.569,11.286,0.043,0.095,1371.25,23.087
709,4.789,13.917,0.047,0.067,1298.878,22.835
710,16.37,11.614,0.051,0.086,1476.548,25.258
711,11.991,15.712,0.069,0.031,1362.382,24.367
712,8.243,10.731,0.085,0.019,1483.398,25.092
713,11.26,4.762,0.024,0.055,1292.356,24.102
714,1.781,11.398,0.04,0.037,1256.176,21.122
715,3.962,4.146,0.084,0.043,1512.345,23.754
716,10.425,12.541,0.092,0.052,1445.236,25.612
717,9.841,7.391,0.045,0.041,1357.539,24.107
718,10.201,14.667,0.055,0.046,1503.551,24.274
719,3.646,8.405,0.037,0.051,1492.929,22.064
720,16.268,12.152,0.042,0.06,1401.318,26.173
721,17.84,18.093,0.033,0.069,1443.426,23.14
722,14.593,9.166,0.088,0.075,1432.047,25.465
723,1.993,15.355,0.036,0.055,1386.747,23.762
724,15.763,10.237,0.039,0.057,1398.722,22.676
725,14.525,12.691,0.053,0.032,1386.004,24.428
726,3.729,12.691,0.057,0.062,1491.371,23.687
727,17.243,7.285,0.051,0.07,1578.709,25.44
728,8.77,12.86,0.043,0.046,1364.544,23.226
729,13.786,7.367,0.026,0.033,1352.577,24.35
730,5.736,5.269,0.03,0.073,1471.694,24.386
731,8.162,9.111,0.087,0.032,1401.651,22.372
732,14.973,8.304,0.064,0.015,1371.792,25.448
733,10.277,7.551,0.072,0.045,1302.41,23.542
734,9.235,18.48,0.042,0.089,1379.221,26.15
735,15.242,7.395,0.017,0.051,1321.436,23.672
736,12.997,2.392,0.054,0.05,1371.107,24.502
737,13.07,11.327,0.038,0.019,1355.11,24.571
738,12.566,8.823,0.082,0.097,1379.131,23.874
739,4.098,8.796,0.05,0.087,1435.058,25.131
740,12.764,8.68,0.077,0.095,1552.236,26.138
741,5.17,6.486,0.044,0.086,1327.916,23.749
742,9.476,14.043,0.08,0.035,1446.358,25.116
743,6.6,10.979,0.043,0.064,1463.115,21.518
744,5.886,13.507,0.071,0.066,1336.903,22.638
745,7.49,10.448,0.071,0.021,1461.114,22.916
746,18.676,14.525,0.05,0.031,1425.15,25.576
747,13.97,3.298,0.064,0.048,1362.206,22.713
748,10.571,7.24,0.062,0.06,1415.399,22.797
749,13.556,8.015,0.084,0.052,1357.213,24.964
750,15.884,7.235,0.079,0.032,1448.555,23.712
751,4.329,12.132,0.079,0.084,1305.393,23.945
752,13.666,12.244,0.024,0.009,1460.346,24.182
753,5.737,2.828,0.065,0.063,1346.974,23.437
754,14.876,16.243,0.087,0.054,1503.098,22.921
755,14.066,8.868,0.033,0.039,1498.49,22.224
756,5.599,4.071,0.08,0.088,1487.222,23.499
757,19.892,9.351,0.085,0.034,1433.27,24.695
758,11.3,16.447,0.113,0.084,1539.164,25.757
759,17.971,17.619,0.058,0.074,1444.618,25.795
760,12.492,17.011,0.053,0.077,1533.677,24.109
761,6.125,15.522,0.097,0.05,1341.141,26.29
762,14.789,13.757,0.087,0.07,1565.652,24.002
763,19.4,7.097,0.112,0.052,1364.675,25.107
764,4.815,9.646,0.077,0.088,1475.751,26.222
765,3.44,11.013,0.079,0.042,1457.402,24.596
766,9.328,12.718,0.094,0.064,1499.642,22.631
767,8.966,8.99,0.08,0.1,1427.928,22.843
768,7.5,9.332,0.056,0.046,1390.219,26.544
769,10.876,17.059,0.042,0.052,1329.263,24.284
770,3.079,13.446,0.035,0.032,1286.566,24.585
771,14.616,8.956,0.057,0.07,1602.839,26.897
772,11.969,7.554,0.091,0.085,1428.609,24.45
773,6.728,8.574,0.019,0.088,1461.243,21.909
774,16.23,4.814,0.02,0.028,1487.07,24.452
775,10.226,15.803,0.058,0.084,1420.582,26.032
776,11.153,10.448,0.064,0.057,1555.146,25.212
777,3.113,9.345,0.021,0.057,1492.448,24.491
778,8.064,9.847,0.036,0.027,1497.961,23.751
779,14.664,14.822,0.057,0.073,1325.6,22.384
780,15.046,7.243,0.061,0.069,1583.884,24.357
781,17.281,9.427,0.02,0.043,1403.712,23.169
782,14.092,3.306,0.074,0.044,1430.584,22.804
783,14.239,8.061,0.037,0.034,1326.331,22.461
784,13.107,11.796,0.041,0.025,1527.816,22.566
785,17.035,12.622,0.083,0.082,1435.813,25.625
786,16.531,17.642,0.046,0.092,1429.761,26.402
787,6.448,6.399,0.023,0.011,1337.303,22.897
788,18.983,8.923,0.063,0.033,1573.375,24.038
789,19.54,18.248,0.077,0.034,1391.055,22.587
790,11.468,16.614,0.06,0.028,1358.047,25.5
791,13.933,13.317,0.07,0.015,1276.959,22.371
792,14.935,6.159,0.077,0.088,1433.616,22.884
793,7.98,18.957,0.087,0.051,1474.453,22.772
794,11.684,6.579,0.105,0.078,1324.785,21.955
795,8.886,13.059,0.051,0.046,1590.929,25.43
796,15.706,18.296,0.051,0.064,1562.285,24.011
797,11.937,15.855,0.069,0.073,1286.943,25.679
798,8.192,7.747,0.076,0.045,1572.459,22.655
799,17.337,4.857,0.054,0.087,1511.177,25.642
800,8.401,5.426,0.018,0.087,1353.872,24.731
801,9.959,8.58,0.032,0.065,1419.894,26.861
802,5.246,5.276,0.09,0.065,1311.036,23.539
803,15.076,17.482,0.039,0.052,1464.741,23.563
804,8.576,3.304,0.058,0.073,1268.066,23.466
805,14.214,8.57,0.038,0.068,1328.458,25.567
806,12.164,15.504,0.01,0.063,1486.466,23.313
807,16.055,21.064,0.064,0.06,1382.182,25.581
808,15.855,13.234,0.106,0.061,1348.53,25.217
809,13.651,3.876,0.077,0.034,1443.615,23.076
810,4.272,18.742,0.083,0.053,1495.976,26.309
811,5.705,5.616,0.017,0.01,1394.289,21.674
812,9.354,12.154,0.039,0.088,1431.308,26.3
813,7.327,6.338,0.015,0.088,1468.799,25.886
814,17.66,13.404,0.013,0.023,1480.938,21.641
815,17.618,3.293,0.079,0.038,1292.483,24.39
816,7.315,13.784,0.041,0.045,1534.544,23.498
817,17.54,16.944,0.053,0.046,1368.44,24.296
818,9.149,14.929,0.029,0.064,1367.562,26.64
819,21.553,13.195,0.073,0.098,1428.671,25.408
820,10.53,10.252,0.037,0.064,1295.473,23.652
821,18.544,10.301,0.119,0.054,1522.736,25.954
822,17.263,14.533,0.1,0.088,1396.698,23.357
823,20.719,16.23,0.055,0.081,1454.903,22.953
824,5.983,4.465,0.082,0.022,1366.891,22.628
825,0.686,7.41,0.066,0.041,1364.564,23.614
826,20.451,12.2,0.068,0.101,1558.152,24.585
827,13.795,14.993,0.059,0.037,1500.658,24.437
828,0.913,13.218,0.029,0.037,1267.311,23.143
829,6.627,14.424,0.106,0.048,1392.643,24.244
830,14.903,15.542,0.086,0.06,1507.139,25.0
831,6.066,8.938,0.054,0.028,1489.806,25.628
832,15.989,13.809,0.081,0.016,1338.819,23.539
833,13.938,10.502,0.077,0.034,1489.911,21.379
834,11.948,14.503,0.037,0.049,1544.911,25.747
835,5.1,15.753,0.106,0.022,1374.869,23.512
836,13.561,16.74,0.092,0.089,1467.212,23.217
837,12.557,14.005,0.071,0.033,1420.466,24.937
838,12.77,6.476,0.039,0.052,1358.608,24.001
839,7.603,4.809,0.074,0.092,1423.758,22.625
840,8.476,21.645,0.109,0.09,1472.051,23.811
841,4.922,10.881,0.071,0.105,1439.647,23.472
842,19.804,7.335,0.102,0.07,1612.506,23.331
843,20.115,7.641,0.042,0.072,1466.233,23.61
844,5.761,10.453,0.048,0.051,1457.17,24.783
845,17.455,12.689,0.039,0.087,1461.065,23.496
846,11.088,4.6,0.066,0.086,1348.42,24.598
847,15.71,11.07,0.033,0.071,1457.236,25.486
848,14.051,20.794,0.09,0.031,1391.392,26.078
849,13.355,9.393,0.098,0.043,1436.79,25.828
850,4.188,19.279,0.053,0.051,1533.891,26.413
851,14.615,7.151,0.009,0.015,1277.468,24.056
852,10.258,9.128,0.1,0.073,1381.159,21.764
853,8.98,3.292,0.032,0.055,1351.216,24.347
854,6.51,19.132,0.093,0.067,1345.025,22.836
855,5.414,5.223,0.069,0.048,1388.845,26.588
856,5.798,7.291,0.088,0.031,1300.703,23.13
857,12.629,11.528,0.092,0.072,1441.759,22.712
858,4.406,14.008,0.035,0.012,1351.733,22.915
859,11.593,1.345,0.068,0.035,1310.562,23.391
860,8.757,16.144,0.101,0.082,1558.208,25.233
861,11.348,18.667,0.027,0.078,1469.771,24.499
862,11.073,12.037,0.013,0.016,1410.243,23.462
863,14.782,7.396,0.1,0.033,1397.011,24.695
864,2.58,13.144,0.09,0.085,1480.665,25.836
865,17.384,14.357,0.074,0.027,1423.754,23.664
866,7.593,11.401,0.085,0.061,1464.857,22.935
867,15.325,14.046,0.092,0.048,1614.103,22.646
868,8.774,15.376,0.021,0.022,1494.182,21.76
869,9.093,6.971,0.073,0.08,1546.35,24.631
870,5.388,8.744,0.024,0.061,1308.558,22.896
871,8.864,14.146,0.058,0.045,1488.517,21.666
872,10.771,19.56,0.052,0.099,1502.22,25.281
873,12.45,23.527,0.076,0.082,1535.21,23.209
874,10.882,11.258,0.08,0.037,1380.139,24.818
875,14.76,5.393,0.021,0.043,1394.457,26.438
876,9.323,0.783,0.029,0.022,1379.427,22.023
877,14.517,17.504,0.064,0.044,1441.428,24.029
878,9.187,12.264,0.073,0.043,1360.183,22.33
879,2.992,8.405,0.017,0.018,1322.866,25.0
880,14.579,12.94,0.066,0.043,1578.579,24.818
881,7.094,9.432,0.021,0.005,1537.585,22.169
882,21.798,19.328,0.104,0.065,1372.88,25.974
883,7.662,1.39,0.054,0.004,1494.79,22.498
884,6.987,19.352,0.086,0.109,1441.806,26.968
885,4.433,15.326,0.068,0.081,1412.703,25.231
886,13.933,12.571,0.094,0.028,1417.061,25.232
887,10.378,5.718,0.037,0.099,1475.77,22.077
888,14.179,9.849,0.067,0.119,1377.513,27.523
889,6.062,11.949,0.057,0.05,1445.144,24.447
890,14.956,5.867,0.109,0.041,1573.673,26.72
891,20.401,9.885,0.102,0.073,1523.744,26.565
892,10.422,15.92,0.062,0.061,1366.922,25.563
893,6.843,19.226,0.045,0.092,1417.81,26.088
894,18.77,16.69,0.031,0.099,1391.33,23.67
895,16.533,8.356,0.057,0.039,1390.75,27.142
896,9.8,4.914,0.087,0.013,1404.686,24.616
897,14.721,8.034,0.053,0.039,1318.31,24.081
898,6.607,11.406,0.123,0.102,1574.109,25.705
899,15.063,4.697,0.021,0.025,1556.039,23.429
900,16.914,18.494,0.105,0.084,1444.411,21.395
901,23.441,8.527,0.062,0.105,1490.162,26.438
902,11.098,10.996,0.105,0.077,1612.054,25.814
903,9.026,19.622,0.045,0.074,1401.899,26.296
904,14.977,9.085,0.06,0.051,1299.33,25.653
905,19.342,9.512,0.072,0.04,1321.557,26.139
906,17.589,8.914,0.11,0.046,1602.896,24.744
907,8.728,10.8,0.053,0.095,1615.244,26.018
908,6.765,21.086,0.111,0.106,1381.846,27.005
909,14.121,16.841,0.025,0.055,1357.498,21.352
910,14.373,6.48,0.072,0.043,1465.962,22.241
911,6.206,10.981,0.102,0.063,1287.435,23.045
912,22.219,12.187,0.117,0.074,1635.959,24.166
913,21.68,16.483,0.063,0.057,1605.607,25.457
914,7.933,16.997,0.01,0.085,1370.717,21.431
915,18.401,19.107,0.056,0.07,1421.277,23.36
916,13.178,18.049,0.098,0.101,1394.597,24.084
917,17.183,12.123,0.025,0.025,1448.973,25.188
918,7.666,6.612,0.046,0.066,1311.354,24.414
919,9.544,5.627,0.085,0.048,1359.635,23.417
920,12.026,21.752,0.123,0.112,1408.718,24.453
921,2.336,3.204,0.057,0.025,1410.93,25.804
922,22.49,23.253,0.079,0.12,1630.201,24.137
923,7.987,14.413,0.045,0.086,1442.383,25.036
924,17.565,9.605,0.082,0.069,1322.378,24.085
925,9.73,19.04,0.103,0.03,1354.274,26.284
926,16.254,15.62,0.116,0.063,1634.493,27.489
927,10.168,16.937,0.118,0.058,1320.07,25.182
928,6.013,16.722,0.028,0.106,1506.289,25.18
929,17.479,7.835,0.076,0.103,1514.124,26.429
930,19.574,17.645,0.102,0.093,1417.697,24.94
931,15.46,7.547,0.054,0.075,1573.072,22.975
932,8.961,6.153,0.109,0.079,1410.188,24.243
933,6.734,11.979,0.076,0.113,1550.183,23.295
934,14.465,13.248,0.12,0.069,1449.613,22.858
935,14.545,12.09,0.03,0.025,1627.293,26.701
936,12.213,8.575,0.099,0.064,1528.837,25.056
937,15.932,17.42,0.105,0.047,1386.464,26.816
938,11.805,18.68,0.052,0.104,1505.43,23.576
939,12.449,19.134,0.043,0.038,1476.869,21.836
940,2.576,5.082,0.097,0.082,1430.516,25.32
941,4.494,5.447,0.068,0.053,1322.13,26.595
942,20.287,21.881,0.066,0.079,1354.846,22.723
943,20.625,15.893,0.048,0.113,1349.99,24.212
944,7.673,3.986,0.09,0.013,1254.976,26.207
945,19.657,12.717,0.059,0.107,1456.888,27.396
946,11.95,17.377,0.076,0.05,1546.234,22.479
947,4.445,8.769,0.041,0.076,1466.38,22.409
948,14.674,17.01,0.02,0.081,1281.695,21.774
949,14.551,13.88,0.054,0.076,1431.94,24.786
950,9.654,12.77,0.079,0.11,1445.855,25.015
951,11.349,12.974,0.075,0.051,1471.689,24.073
952,7.349,18.905,0.085,0.083,1424.763,26.506
953,8.009,23.717,0.068,0.031,1466.591,23.347
954,13.213,7.067,0.089,0.049,1474.031,22.732
955,20.002,14.843,0.048,0.059,1469.655,23.311
956,10.466,18.763,0.121,0.05,1617.195,22.976
957,17.192,21.648,0.134,0.1,1522.236,26.959
958,15.141,20.545,0.091,0.101,1503.127,27.364
959,16.581,12.426,0.053,0.063,1437.856,22.955
960,22.978,22.698,0.044,0.042,1580.835,24.446
961,1.79,13.332,0.083,0.011,1284.193,21.89
962,20.235,21.236,0.105,0.023,1347.158,26.318
963,16.502,18.845,0.034,0.114,1558.911,25.649
964,6.969,12.548,0.064,0.074,1349.693,25.935
965,17.664,8.574,0.071,0.103,1528.309,23.977
966,8.643,9.181,0.075,0.101,1637.183,26.764
967,18.471,10.965,0.08,0.11,1395.112,23.63
968,7.141,11.999,0.047,0.044,1627.639,27.839
969,16.85,19.078,0.106,0.042,1586.799,27.771
970,12.094,12.199,0.089,0.063,1408.78,22.876
971,17.957,3.187,0.027,0.044,1339.541,22.547
972,14.642,14.566,0.03,0.054,1310.7,24.589
973,19.664,23.47,0.095,0.132,1499.254,24.226
974,22.527,24.765,0.071,0.061,1534.136,24.28
975,19.517,15.13,0.129,0.091,1475.168,26.212
976,10.542,3.344,0.094,0.034,1407.556,22.4
977,10.61,7.858,0.125,0.048,1432.568,23.601
978,12.045,10.227,0.118,0.062,1407.802,22.507
979,11.672,21.223,0.11,0.05,1613.959,23.245
980,19.196,10.007,0.093,0.101,1544.954,26.259
981,8.16,8.15,0.065,0.046,1396.016,24.132
982,13.454,15.534,0.117,0.093,1385.471,27.68
983,4.531,3.031,0.06,0.079,1609.627,24.777
984,12.162,14.885,0.074,0.074,1630.674,23.982
985,11.449,8.344,0.091,0.054,1539.62,23.347
986,21.083,4.88,0.12,0.1,1512.214,25.916
987,21.816,18.141,0.068,0.054,1526.693,26.677
988,15.7,10.89,0.049,0.093,1476.106,23.941
989,17.196,14.752,0.078,0.053,1445.791,24.413
990,16.594,18.594,0.135,0.097,1367.366,23.609
991,5.07,9.969,0.053,0.106,1351.483,23.411
992,14.368,9.477,0.107,0.128,1600.558,23.06
993,20.844,17.894,0.085,0.06,1442.463,23.995
994,21.583,10.188,0.088,0.111,1525.858,25.222
995,16.374,10.736,0.018,0.029,1444.856,22.841
996,13.407,20.419,0.095,0.078,1624.795,23.661
997,12.377,8.583,0.109,0.079,1508.032,27.672
998,16.023,18.743,0.007,0.024,1274.452,23.614
999,19.122,17.208,0.094,0.099,1547.061,25.572
1000,12.525,17.231,0.118,0.082,1490.441,24.671
1001,12.563,23.978,0.105,0.128,1394.309,24.735
1002,12.28,16.594,0.037,0.037,1436.839,23.301
1003,21.374,17.303,0.047,0.08,1484.32,27.373
1004,23.508,5.509,0.066,0.093,1368.548,25.975
1005,17.194,18.276,0.022,0.033,1559.341,23.702
1006,8.322,23.545,0.127,0.115,1534.054,24.611
1007,14.928,14.488,0.073,0.079,1415.056,23.892
1008,12.821,8.464,0.124,0.063,1405.989,26.725
1009,24.647,12.204,0.097,0.087,1639.92,23.595
1010,20.533,19.883,0.067,0.13,1508.259,24.699
1011,11.477,3.37,0.025,0.109,1321.988,22.339
1012,8.215,19.981,0.099,0.061,1577.453,25.282
1013,16.939,21.207,0.108,0.039,1408.257,24.385
1014,11.886,14.74,0.083,0.049,1622.406,24.818
1015,12.044,8.956,0.028,0.101,1505.612,26.388
1016,8.033,10.123,0.092,0.069,1405.73,25.202
1017,18.268,14.242,0.124,0.13,1499.794,24.41
1018,9.338,22.955,0.11,0.127,1581.621,22.716
1019,8.19,22.018,0.087,0.042,1436.559,25.643
1020,10.394,19.573,0.123,0.111,1549.688,23.579
1021,4.255,10.184,0.077,0.019,1372.603,26.762
1022,14.197,17.919,0.028,0.062,1596.278,26.065
1023,25.958,20.009,0.041,0.073,1487.296,28.584
1024,16.391,10.332,0.046,0.093,1471.913,26.416
1025,7.602,15.519,0.066,0.064,1578.405,27.075
1026,12.847,23.143,0.046,0.11,1659.805,27.095
1027,10.118,15.044,0.02,0.044,1559.482,26.722
1028,25.957,21.532,0.09,0.079,1623.483,26.669
1029,10.536,17.214,0.045,0.127,1438.547,28.042
1030,8.351,2.999,0.085,0.024,1301.962,23.309
1031,20.065,16.812,0.111,0.085,1627.578,27.084
1032,15.766,6.692,0.113,0.013,1560.25,25.958
