time,cpu,memory,rtt,latency,bandwidth,throughput
517,13.127,6.927,0.034,0.055,1423.619,24.96
518,9.361,14.095,0.037,0.038,1470.724,24.016
519,14.661,8.16,0.064,0.049,1392.959,24.892
520,11.456,7.245,0.044,0.034,1453.479,24.643
521,6.289,10.152,0.017,0.017,1400.709,23.408
522,10.53,10.86,0.038,0.063,1440.276,24.23
523,4.381,2.59,0.023,0.018,1329.798,21.16
524,8.788,15.071,0.097,0.077,1432.212,24.359
525,8.842,5.221,0.035,0.041,1404.112,23.859
526,12.007,8.298,0.075,0.074,1460.875,22.832
527,2.718,8.43,0.06,0.063,1335.187,22.666
528,9.135,16.247,0.094,0.063,1465.181,25.183
529,12.562,10.055,0.091,0.046,1436.971,24.848
530,7.577,8.604,0.059,0.057,1404.872,22.107
531,4.021,10.582,0.06,0.053,1312.594,23.827
532,11.321,9.835,0.075,0.02,1320.465,24.447
533,16.712,11.501,0.06,0.05,1439.97,23.237
534,10.008,9.477,0.04,0.049,1496.868,25.222
535,10.146,9.97,0.038,0.05,1328.822,22.108
536,10.16,6.078,0.024,0.028,1326.38,22.058
537,10.721,6.42,0.064,0.065,1459.057,25.233
538,7.528,4.533,0.017,0.034,1407.607,21.67
539,5.186,14.897,0.073,0.036,1382.073,22.409
540,6.337,14.172,0.064,0.08,1511.33,22.823
541,11.381,8.868,0.023,0.062,1445.728,24.763
542,17.847,12.022,0.065,0.064,1408.339,23.917
543,3.275,2.703,0.04,0.034,1390.654,21.449
544,3.213,5.087,0.014,0.049,1339.689,21.661
545,17.378,12.912,0.081,0.08,1520.092,23.484
546,6.066,5.981,0.019,0.054,1313.984,24.575
547,12.622,11.517,0.08,0.063,1410.99,25.117
548,9.749,10.002,0.063,0.059,1379.835,23.671
549,9.479,8.775,0.061,0.07,1377.237,23.447
550,5.689,5.99,0.059,0.045,1374.083,23.457
551,7.989,14.264,0.069,0.069,1375.015,23.096
552,13.94,15.201,0.058,0.094,1555.272,26.149
553,14.678,9.206,0.084,0.092,1509.514,24.704
554,9.213,10.737,0.028,0.032,1353.016,23.95
555,8.981,14.117,0.05,0.076,1446.963,22.923
556,4.62,8.884,0.008,0.058,1422.664,21.829
557,11.129,6.151,0.075,0.041,1418.952,22.631
558,13.917,10.35,0.04,0.05,1544.864,24.579
559,10.174,13.45,0.045,0.025,1506.205,25.006
560,13.439,9.617,0.084,0.052,1489.99,24.202
561,7.008,2.154,0.056,0.049,1385.146,21.388
562,7.114,3.753,0.052,0.055,1325.576,22.137
563,9.432,11.254,0.058,0.054,1417.733,23.856
564,11.64,4.953,0.016,0.027,1412.577,24.044
565,18.281,12.426,0.047,0.081,1406.953,25.631
566,17.365,17.401,0.056,0.054,1417.711,23.182
567,6.865,6.558,0.036,0.028,1396.66,24.3
568,13.643,10.359,0.06,0.061,1359.398,22.796
569,9.193,11.417,0.042,0.035,1335.639,22.608
570,4.336,1.305,0.021,0.053,1256.912,23.538
571,9.128,13.948,0.034,0.035,1310.402,23.514
572,10.234,11.247,0.078,0.044,1493.782,23.469
573,9.204,16.361,0.097,0.05,1405.131,25.314
574,13.543,17.852,0.08,0.05,1553.514,25.573
575,8.258,9.834,0.081,0.042,1379.527,24.251
576,10.096,10.671,0.034,0.082,1355.253,25.287
577,10.442,13.987,0.102,0.081,1470.121,25.001
578,13.404,13.109,0.034,0.047,1430.424,23.849
579,9.503,11.544,0.048,0.041,1379.267,25.155
580,14.808,11.692,0.092,0.081,1564.766,26.065
581,9.777,10.116,0.02,0.065,1294.488,23.472
582,14.685,9.216,0.037,0.076,1400.951,22.868
583,13.289,6.155,0.089,0.04,1521.609,24.664
584,8.51,10.253,0.08,0.07,1495.493,24.942
585,7.951,3.922,0.063,0.043,1352.399,23.613
586,16.183,15.901,0.039,0.053,1480.824,24.773
587,7.868,2.917,0.062,0.049,1348.869,22.37
588,6.862,8.216,0.07,0.022,1332.086,22.149
589,6.561,10.947,0.051,0.028,1351.025,23.265
590,8.558,6.344,0.091,0.071,1504.68,24.109
591,13.027,10.951,0.024,0.057,1357.653,23.081
592,10.967,2.959,0.059,0.04,1458.632,24.388
593,8.975,12.362,0.042,0.049,1410.076,24.668
594,15.329,11.535,0.102,0.052,1443.057,24.578
595,15.936,16.253,0.093,0.066,1548.327,26.092
596,9.051,14.17,0.097,0.089,1461.298,24.699
597,12.64,11.581,0.043,0.08,1433.956,24.393
598,5.665,3.172,0.025,0.02,1349.262,23.29
599,5.637,6.687,0.073,0.046,1341.248,25.419
600,9.678,8.493,0.076,0.09,1391.848,25.837
601,9.842,17.982,0.052,0.078,1494.629,24.46
602,5.128,5.769,0.005,0.006,1393.693,21.593
603,6.883,8.587,0.04,0.032,1445.825,24.534
604,17.45,10.004,0.054,0.052,1433.188,26.051
605,9.978,4.729,0.058,0.013,1365.129,21.522
606,19.002,9.537,0.089,0.097,1538.842,26.065
607,13.37,4.972,0.029,0.014,1380.169,21.49
608,9.28,15.967,0.053,0.057,1546.994,25.321
609,9.686,15.518,0.115,0.076,1446.876,23.759
610,4.085,8.12,0.027,0.058,1512.799,24.009
611,12.146,11.22,0.029,0.039,1468.81,24.916
612,11.76,20.094,0.104,0.061,1447.521,23.65
613,9.531,11.456,0.045,0.063,1360.684,23.095
614,8.077,2.749,0.038,0.058,1295.63,21.596
615,5.95,7.511,0.02,0.062,1479.462,23.188
616,4.631,4.576,0.042,0.057,1424.806,22.317
617,16.42,18.004,0.102,0.087,1551.156,25.872
618,9.652,16.369,0.105,0.094,1432.165,24.375
619,9.275,4.189,0.042,0.054,1349.738,23.263
620,12.041,3.161,0.031,0.048,1393.654,23.307
621,7.205,7.841,0.034,0.039,1494.188,22.291
622,8.955,14.354,0.097,0.066,1512.804,23.862
623,7.917,10.58,0.079,0.062,1485.691,23.17
624,14.905,8.391,0.067,0.048,1349.581,23.949
625,13.3,15.363,0.091,0.083,1438.724,26.892
626,4.867,10.944,0.023,0.037,1462.992,22.649
627,15.079,12.541,0.048,0.052,1444.26,22.896
628,19.731,17.792,0.098,0.083,1468.938,25.037
629,13.881,20.212,0.102,0.062,1428.358,24.93
630,14.535,13.304,0.093,0.054,1415.268,25.466
631,12.979,11.443,0.067,0.015,1433.079,23.21
632,6.557,3.595,0.064,0.066,1414.134,23.827
633,3.048,11.114,0.06,0.019,1279.297,24.138
634,9.442,16.809,0.088,0.046,1372.584,25.36
635,11.325,9.106,0.083,0.088,1592.854,25.537
636,11.398,13.32,0.054,0.051,1504.137,25.434
637,20.289,20.454,0.099,0.1,1518.282,23.912
638,5.005,7.158,0.086,0.054,1499.834,23.529
639,15.947,10.867,0.066,0.072,1408.587,23.355
640,9.534,11.208,0.087,0.041,1354.877,23.327
641,4.011,11.643,0.055,0.021,1402.22,22.888
642,7.44,5.642,0.05,0.038,1374.76,23.954
643,8.768,16.305,0.093,0.058,1458.151,22.612
644,6.251,11.003,0.04,0.068,1483.06,22.647
645,9.96,5.042,0.026,0.03,1431.706,24.102
646,17.281,20.14,0.084,0.063,1452.339,24.936
647,10.901,9.601,0.069,0.053,1537.329,25.651
648,9.653,13.545,0.074,0.068,1480.456,23.804
649,4.719,8.746,0.047,0.019,1335.332,23.789
650,14.613,10.547,0.052,0.03,1493.425,22.362
651,16.267,14.563,0.1,0.072,1452.265,26.301
652,15.306,15.221,0.048,0.088,1535.477,25.212
653,19.26,10.595,0.061,0.104,1483.251,25.997
654,13.208,12.953,0.051,0.051,1530.592,25.76
655,15.472,18.889,0.057,0.099,1615.136,25.031
656,8.125,6.639,0.095,0.031,1375.783,23.006
657,9.983,13.515,0.054,0.044,1347.817,22.431
658,15.045,5.3,0.075,0.046,1455.805,24.009
659,16.839,12.147,0.085,0.047,1505.452,25.895
660,15.475,16.908,0.102,0.102,1547.582,25.928
661,12.657,9.921,0.038,0.037,1368.286,24.481
662,10.11,8.992,0.075,0.068,1426.844,25.423
663,9.809,17.149,0.078,0.03,1378.974,25.196
664,11.321,18.406,0.113,0.091,1458.218,27.236
665,18.232,17.622,0.088,0.065,1482.047,25.429
666,15.329,16.995,0.115,0.053,1469.909,23.588
667,15.934,10.243,0.096,0.049,1446.13,25.656
668,12.509,13.351,0.071,0.025,1464.251,25.291
669,8.539,5.983,0.087,0.057,1377.122,25.606
670,8.595,9.909,0.06,0.033,1539.193,24.247
671,13.881,11.377,0.1,0.08,1559.967,25.634
672,10.08,14.335,0.072,0.093,1440.724,26.221
673,18.523,9.371,0.078,0.075,1568.431,26.288
674,6.83,4.142,0.034,0.057,1502.31,23.8
675,19.176,10.559,0.082,0.084,1537.853,23.845
676,13.862,4.844,0.04,0.025,1320.8,22.338
677,17.937,7.347,0.04,0.061,1552.858,23.354
678,16.656,18.034,0.052,0.056,1528.055,24.152
679,15.29,17.803,0.077,0.051,1523.964,24.248
680,4.341,13.061,0.084,0.056,1473.591,25.378
681,5.662,7.3,0.079,0.044,1325.45,23.322
682,9.628,8.983,0.051,0.038,1374.34,23.182
683,16.813,12.816,0.063,0.067,1448.716,25.229
684,10.659,18.363,0.121,0.067,1598.156,25.77
685,19.679,19.692,0.102,0.088,1480.054,25.184
686,9.36,10.941,0.029,0.044,1327.805,22.308
687,11.117,2.737,0.029,0.054,1476.232,24.271
688,11.954,12.667,0.127,0.112,1578.72,24.727
689,7.414,14.51,0.065,0.031,1394.382,22.812
690,14.263,15.739,0.088,0.06,1556.615,23.903
691,17.069,14.592,0.114,0.105,1550.903,26.66
692,11.157,4.407,0.057,0.072,1446.049,22.436
693,12.682,10.529,0.018,0.054,1311.722,23.494
694,4.253,4.572,0.037,0.058,1347.724,25.444
695,2.986,3.144,0.039,0.052,1456.878,25.089
696,22.556,12.151,0.062,0.089,1561.155,25.188
697,11.798,12.655,0.091,0.066,1630.232,25.746
698,11.141,10.454,0.073,0.1,1480.807,23.332
699,7.745,12.909,0.036,0.037,1511.615,25.114
700,16.083,9.838,0.104,0.069,1485.939,24.67
701,13.746,13.869,0.065,0.052,1371.439,23.481
702,2.128,12.259,0.02,0.057,1424.304,24.256
703,17.856,12.824,0.049,0.074,1452.134,25.569
704,13.162,11.036,0.068,0.029,1455.464,22.922
705,10.98,15.603,0.101,0.055,1346.391,26.099
706,15.455,9.457,0.08,0.1,1445.804,26.745
707,13.594,6.233,0.008,0.009,1401.629,24.994
708,8.468,7.876,0.045,0.043,1432.171,22.604
709,16.608,10.833,0.074,0.093,1523.725,25.895
710,5.44,12.758,0.031,0.068,1420.18,26.277
711,15.086,11.434,0.102,0.116,1556.312,26.651
712,10.973,9.337,0.024,0.041,1317.094,23.772
713,1.354,9.665,0.078,0.026,1396.069,23.851
714,12.335,21.994,0.059,0.094,1564.3,25.491
715,14.163,10.444,0.079,0.024,1427.952,23.957
716,9.443,12.993,0.084,0.054,1322.675,24.537
717,15.462,10.923,0.091,0.057,1425.329,23.146
718,13.629,9.101,0.056,0.081,1449.042,23.219
719,20.452,17.167,0.072,0.115,1596.504,25.322
720,8.217,9.642,0.051,0.06,1489.669,25.58
721,17.385,17.786,0.063,0.083,1553.121,26.867
722,5.965,13.675,0.013,0.004,1421.583,25.04
723,12.728,12.956,0.079,0.069,1319.484,24.738
724,7.282,14.461,0.047,0.06,1376.305,25.034
725,12.626,9.742,0.106,0.111,1604.516,26.509
726,13.449,17.292,0.098,0.094,1492.166,26.034
727,18.699,18.153,0.058,0.06,1627.271,26.208
728,10.475,21.323,0.096,0.066,1394.845,26.873
729,15.953,9.055,0.04,0.075,1481.586,23.078
730,3.332,5.253,0.029,0.042,1288.954,22.544
731,3.179,15.474,0.076,0.036,1407.06,23.174
732,10.846,17.951,0.068,0.083,1402.694,24.838
733,6.882,14.102,0.04,0.071,1408.407,23.893
734,13.121,11.272,0.103,0.109,1528.244,26.755
735,13.599,11.993,0.076,0.07,1313.075,23.35
736,15.505,10.814,0.041,0.057,1567.39,24.367
737,14.724,19.783,0.107,0.093,1411.466,23.926
738,13.008,8.923,0.045,0.066,1520.986,25.433
739,10.43,16.801,0.109,0.05,1423.41,26.641
740,17.441,22.493,0.123,0.112,1640.433,26.066
741,8.929,11.89,0.071,0.08,1584.474,25.44
742,16.936,14.57,0.067,0.052,1407.066,24.147
743,19.903,18.118,0.082,0.065,1381.988,25.083
744,5.819,4.611,0.039,0.029,1269.807,25.123
745,8.234,6.924,0.021,0.062,1292.383,25.235
746,6.39,10.659,0.073,0.042,1485.129,24.175
747,22.346,14.216,0.107,0.088,1484.828,26.413
748,11.834,20.956,0.135,0.101,1480.366,23.665
749,4.527,4.67,0.063,0.039,1491.026,25.064
750,9.639,21.012,0.07,0.098,1537.65,25.054
751,18.871,8.688,0.089,0.047,1490.571,26.207
752,17.411,10.431,0.058,0.09,1387.722,23.257
753,14.545,6.138,0.094,0.021,1488.645,22.88
754,13.386,13.901,0.094,0.059,1372.579,25.22
755,7.882,16.16,0.037,0.022,1453.239,23.826
756,16.533,21.084,0.124,0.078,1383.777,24.687
757,11.571,16.428,0.056,0.045,1476.909,22.072
758,7.23,17.269,0.046,0.084,1486.811,24.327
759,12.589,23.947,0.149,0.084,1698.077,27.868
760,3.296,14.625,0.021,0.071,1279.775,23.516
761,18.7,19.845,0.129,0.06,1643.554,26.46
762,16.218,18.589,0.12,0.071,1459.017,26.385
763,13.757,17.447,0.11,0.107,1644.849,24.099
764,20.936,10.558,0.126,0.112,1399.859,25.647
765,13.818,15.983,0.066,0.041,1502.272,24.707
766,8.891,4.81,0.082,0.047,1380.632,25.598
767,18.693,20.136,0.105,0.106,1541.757,24.961
768,18.272,13.824,0.099,0.08,1515.285,22.573
769,6.429,9.034,0.093,0.101,1369.91,26.629
770,19.351,16.814,0.086,0.098,1564.876,25.957
771,18.334,11.26,0.127,0.094,1552.051,23.57
772,18.053,17.71,0.089,0.072,1627.303,27.064
773,15.043,9.982,0.083,0.09,1381.558,25.392
774,19.148,15.117,0.078,0.079,1460.107,25.579
775,11.936,14.424,0.117,0.068,1565.709,27.836
776,13.617,10.188,0.099,0.055,1452.57,24.122
777,19.286,24.458,0.124,0.072,1595.684,25.877
778,10.2,7.606,0.05,0.072,1474.433,25.878
779,17.799,18.686,0.054,0.079,1356.678,25.61
780,20.218,21.148,0.134,0.105,1597.029,25.608
781,12.827,9.772,0.092,0.098,1487.521,24.484
782,11.808,18.919,0.1,0.097,1538.888,26.959
783,19.86,17.181,0.081,0.034,1407.066,24.874
784,7.776,15.367,0.033,0.042,1406.593,25.567
785,14.645,13.891,0.034,0.05,1432.417,25.194
786,9.393,6.331,0.04,0.039,1519.747,23.124
787,14.052,9.837,0.04,0.102,1483.0,22.941
788,14.587,10.485,0.114,0.102,1584.667,23.306
789,9.591,16.592,0.086,0.066,1455.414,22.251
790,8.261,9.552,0.073,0.109,1545.896,24.726
791,20.21,17.846,0.099,0.046,1542.83,23.504
792,11.783,5.235,0.02,0.076,1298.955,24.496
793,8.853,4.64,0.045,0.072,1410.517,21.733
794,12.981,14.257,0.047,0.046,1421.457,24.808
795,14.057,13.161,0.062,0.055,1304.652,22.478
796,14.321,7.482,0.115,0.03,1415.674,25.028
797,3.476,10.257,0.041,0.084,1354.02,22.439
798,18.799,26.191,0.14,0.11,1483.879,26.208
799,11.298,18.415,0.098,0.044,1418.941,23.873
800,15.414,6.69,0.082,0.015,1285.684,23.443
801,15.982,12.318,0.073,0.106,1492.394,28.333
802,15.148,20.092,0.07,0.062,1652.026,26.506
803,11.554,7.986,0.094,0.057,1538.187,24.858
804,15.306,18.031,0.097,0.086,1561.02,26.127
805,8.969,16.122,0.044,0.02,1520.378,22.821
806,22.548,19.133,0.066,0.121,1540.14,27.856
807,23.287,14.408,0.074,0.087,1602.455,28.579
808,17.958,5.508,0.027,0.094,1506.145,22.632
809,18.057,20.927,0.128,0.066,1443.219,25.848
810,5.262,9.84,0.003,0.01,1386.316,25.008
811,10.893,17.996,0.038,0.093,1596.008,25.903
812,24.974,13.571,0.127,0.065,1704.723,26.807
813,20.796,25.54,0.13,0.12,1697.641,27.758
814,19.641,16.265,0.096,0.05,1348.758,22.616
815,11.812,22.512,0.113,0.082,1429.8,23.909
816,26.879,11.678,0.108,0.122,1531.303,24.335
817,4.264,5.62,0.058,0.079,1355.518,25.592
818,24.626,21.352,0.12,0.089,1640.359,27.137
819,14.259,14.642,0.059,0.092,1529.782,24.796
820,15.125,17.432,0.054,0.078,1430.664,23.811
821,22.585,14.721,0.084,0.087,1558.626,23.398
822,16.092,17.469,0.147,0.111,1642.936,26.322
823,15.226,15.226,0.095,0.07,1569.884,25.717
824,23.207,25.955,0.138,0.073,1467.38,28.305
825,0.91,9.045,0.057,0.008,1512.155,23.97
826,12.445,16.483,0.104,0.063,1563.603,25.102
827,24.019,22.875,0.075,0.079,1532.59,24.062
828,18.177,18.242,0.121,0.051,1463.43,25.575
829,17.014,14.518,0.045,0.089,1455.009,26.37
830,10.603,10.517,0.047,0.034,1524.554,24.999
831,4.314,11.897,0.076,0.004,1426.605,21.798
832,18.656,20.924,0.068,0.036,1444.881,24.589
833,26.706,27.1,0.144,0.148,1558.369,27.08
834,24.484,10.36,0.116,0.092,1671.629,25.788
835,13.482,18.976,0.124,0.094,1511.583,24.745
836,20.327,14.811,0.059,0.071,1667.554,24.189
837,4.954,11.273,0.022,0.066,1392.48,22.697
838,12.159,10.243,0.1,0.035,1402.932,23.896
839,12.498,21.116,0.125,0.077,1553.045,28.827
840,5.257,14.195,0.066,0.056,1324.379,24.404
841,16.234,17.093,0.161,0.075,1685.713,24.821
842,18.162,15.568,0.054,0.068,1538.988,24.873
843,18.762,14.792,0.112,0.085,1568.066,23.637
844,17.593,22.464,0.039,0.034,1416.823,24.516
845,23.921,17.955,0.136,0.097,1438.227,27.44
846,8.01,9.375,0.009,0.004,1261.624,21.317
847,6.931,20.22,0.047,0.043,1534.822,25.586
848,15.97,13.106,0.11,0.108,1530.268,28.657
849,11.907,8.469,0.099,0.083,1291.484,25.338
850,18.448,4.074,0.079,0.082,1541.296,23.522
851,14.323,17.203,0.092,0.028,1534.892,26.027
852,15.99,13.598,0.119,0.042,1643.264,26.231
853,14.143,8.406,0.129,0.047,1393.638,23.257
854,17.008,14.199,0.098,0.046,1333.205,22.671
855,17.922,16.838,0.082,0.085,1545.787,25.439
856,12.62,17.173,0.088,0.069,1589.178,25.925
857,18.171,15.188,0.093,0.039,1332.982,26.145
858,25.71,25.913,0.106,0.121,1464.297,26.495
859,16.064,19.602,0.086,0.039,1509.469,23.319
860,17.423,22.594,0.081,0.076,1657.047,29.314
861,6.689,20.175,0.059,0.058,1376.926,26.762
862,10.039,24.477,0.136,0.104,1416.724,25.401
863,9.44,13.918,0.028,0.1,1437.822,24.818
864,5.825,4.708,0.089,0.071,1326.043,23.665
865,14.336,13.883,0.067,0.08,1544.23,22.708
866,5.154,12.673,0.088,0.006,1269.216,24.389
867,20.968,15.385,0.07,0.086,1544.242,26.246
868,5.606,15.67,0.049,0.08,1447.898,24.58
869,28.31,14.314,0.078,0.126,1573.53,28.167
870,10.657,6.056,0.088,0.077,1476.794,21.92
871,12.423,7.691,0.027,0.08,1565.021,22.539
872,25.574,13.741,0.104,0.077,1628.946,27.793
873,9.604,6.965,0.112,0.102,1566.484,25.198
874,7.603,9.703,0.065,0.031,1451.975,23.775
875,18.232,4.463,0.015,0.037,1463.79,24.572
876,6.415,11.006,0.118,0.107,1357.608,26.505
877,26.115,13.299,0.111,0.06,1597.344,24.025
878,19.661,10.513,0.099,0.08,1428.364,24.241
879,8.651,8.811,0.031,0.063,1327.59,24.51
880,12.501,13.759,0.143,0.141,1537.667,28.867
881,16.583,15.089,0.057,0.075,1541.689,22.227
882,14.927,10.771,0.123,0.095,1598.389,25.475
883,21.769,15.81,0.08,0.038,1512.951,24.715
884,20.239,22.887,0.101,0.103,1602.02,24.196
885,9.429,17.551,0.131,0.078,1467.119,26.828
886,16.445,30.37,0.092,0.132,1695.938,27.29
887,11.818,20.045,0.115,0.098,1482.707,23.789
888,11.003,17.869,0.083,0.078,1647.452,26.559
889,23.462,24.837,0.119,0.11,1459.995,25.081
890,11.451,13.005,0.113,0.07,1353.611,22.039
891,27.234,21.792,0.096,0.109,1744.624,25.788
892,17.006,27.937,0.122,0.156,1663.273,29.04
893,18.764,17.764,0.069,0.073,1534.967,24.716
894,16.269,13.796,0.075,0.042,1465.391,22.657
895,22.484,18.729,0.075,0.13,1431.836,27.785
896,22.192,24.773,0.095,0.111,1634.498,28.965
897,19.39,14.029,0.142,0.133,1670.317,26.523
898,13.401,12.94,0.141,0.091,1437.024,27.699
899,20.369,11.657,0.111,0.118,1579.873,28.154
900,5.149,14.356,0.037,0.071,1344.624,24.125
901,12.407,16.167,0.09,0.08,1651.193,24.898
902,21.94,17.058,0.059,0.036,1469.763,27.163
903,23.015,20.522,0.164,0.127,1632.837,24.61
904,12.442,10.055,0.128,0.101,1566.286,25.802
905,8.826,7.786,0.047,0.091,1410.567,25.318
906,17.041,17.705,0.13,0.054,1598.202,26.808
907,9.441,15.44,0.072,0.104,1574.743,25.212
908,16.802,6.595,0.113,0.064,1561.721,25.768
909,16.108,16.54,0.072,0.041,1521.909,26.406
910,20.905,14.544,0.06,0.038,1402.927,23.361
911,10.584,15.544,0.03,0.062,1366.544,23.905
912,14.846,14.615,0.065,0.061,1303.512,26.333
913,20.387,9.369,0.066,0.078,1371.668,24.164
914,13.426,14.025,0.087,0.089,1481.632,26.354
915,26.272,17.973,0.123,0.079,1633.621,25.631
916,18.069,11.259,0.103,0.084,1725.712,27.843
917,15.612,21.408,0.081,0.102,1372.917,23.229
918,16.242,3.263,0.106,0.059,1307.838,23.149
919,15.547,15.038,0.111,0.091,1545.375,27.039
920,22.953,22.035,0.042,0.051,1509.481,25.383
921,16.889,24.455,0.076,0.101,1525.56,25.851
922,8.604,5.488,0.055,0.027,1544.605,21.99
923,9.111,23.042,0.129,0.133,1527.147,24.182
924,11.458,24.49,0.13,0.062,1456.89,25.129
925,20.008,17.949,0.11,0.043,1395.534,26.661
926,6.349,14.882,0.128,0.037,1549.87,25.729
927,23.369,18.618,0.098,0.106,1553.418,28.42
928,15.298,15.025,0.123,0.089,1487.737,26.74
929,29.187,21.188,0.169,0.084,1610.02,26.561
930,9.973,24.73,0.058,0.127,1559.933,27.763
931,21.441,13.118,0.082,0.075,1633.808,25.556
932,15.161,19.47,0.034,0.094,1567.603,23.449
933,17.936,15.742,0.146,0.117,1573.706,27.459
934,28.83,25.99,0.072,0.077,1669.892,27.126
935,10.984,16.014,0.101,0.121,1439.998,25.365
936,5.68,19.389,0.105,0.044,1637.699,26.707
937,25.025,20.378,0.155,0.069,1537.131,28.711
938,15.868,12.957,0.024,0.078,1520.228,25.756
939,19.945,19.364,0.136,0.112,1555.207,26.189
940,14.452,23.619,0.143,0.113,1437.308,24.725
941,21.225,22.457,0.133,0.082,1467.284,27.373
942,12.141,19.391,0.111,0.121,1616.882,28.74
943,10.029,10.212,0.118,0.077,1435.619,22.148
944,26.274,22.064,0.099,0.149,1609.727,27.949
945,25.804,19.613,0.117,0.091,1586.806,27.136
946,22.101,27.681,0.121,0.087,1558.977,29.081
947,6.195,19.514,0.093,0.091,1544.894,25.098
948,12.12,6.227,0.035,0.021,1330.647,25.729
949,4.677,11.414,0.053,0.084,1440.526,26.297
950,13.691,6.132,0.071,0.032,1583.272,26.466
951,17.178,29.059,0.142,0.15,1486.681,25.363
952,18.608,3.629,0.031,0.056,1428.198,26.34
953,9.35,18.915,0.042,0.123,1368.802,27.14
954,7.396,22.21,0.129,0.118,1533.514,24.113
955,13.598,4.856,0.046,0.014,1605.144,23.931
956,25.808,26.197,0.13,0.082,1737.315,28.747
957,18.565,7.467,0.074,0.09,1642.535,27.053
958,21.807,27.479,0.118,0.103,1455.72,28.968
959,9.235,9.415,0.132,0.103,1566.051,24.739
960,12.094,27.867,0.056,0.103,1550.443,25.596
961,10.682,22.715,0.128,0.125,1691.571,24.356
962,14.759,2.723,0.023,0.037,1517.316,25.604
963,12.282,21.601,0.157,0.106,1572.24,25.852
964,12.979,20.855,0.13,0.132,1761.078,25.81
965,6.701,21.311,0.093,0.074,1309.546,22.058
966,15.677,18.255,0.089,0.091,1581.259,28.804
967,23.5,19.66,0.111,0.1,1598.427,24.524
968,9.451,19.767,0.07,0.066,1620.867,25.357
969,28.738,23.61,0.105,0.153,1766.922,29.173
970,24.213,11.68,0.038,0.058,1630.645,27.495
971,8.503,5.035,0.104,0.017,1504.152,25.06
972,18.62,10.204,0.114,0.063,1581.85,24.523
973,22.171,18.269,0.052,0.107,1596.345,27.767
974,16.748,16.163,0.126,0.087,1500.416,28.805
975,17.915,14.637,0.084,0.062,1593.508,23.586
976,7.721,17.593,0.026,0.057,1322.819,27.51
977,19.176,7.626,0.045,0.076,1401.278,25.277
978,24.588,24.062,0.113,0.112,1713.388,24.873
979,29.099,31.099,0.112,0.169,1524.569,30.758
980,28.393,21.586,0.066,0.133,1743.326,28.043
981,27.763,19.007,0.107,0.096,1442.666,24.781
982,25.739,28.685,0.112,0.149,1778.267,27.157
983,4.247,11.117,0.052,0.093,1313.609,22.172
984,21.762,25.183,0.122,0.079,1664.875,24.618
985,16.16,5.136,0.061,0.065,1526.66,25.163
986,14.981,24.912,0.11,0.063,1593.654,25.642
987,19.914,26.212,0.168,0.149,1757.471,28.952
988,21.647,20.107,0.066,0.103,1346.381,25.784
989,25.856,24.932,0.129,0.143,1545.699,25.168
990,25.971,31.82,0.159,0.155,1532.528,27.673
991,20.559,20.626,0.113,0.117,1524.524,27.546
992,21.641,15.444,0.087,0.114,1466.35,23.285
993,19.803,31.096,0.099,0.125,1709.387,26.721
994,8.155,10.889,0.111,0.084,1486.269,25.771
995,4.972,20.416,0.114,0.038,1336.642,26.382
996,14.856,14.895,0.049,0.118,1666.88,28.05
997,21.903,22.438,0.096,0.096,1557.91,25.965
998,15.555,19.93,0.19,0.135,1703.663,26.125
999,11.624,16.316,0.059,0.109,1411.033,24.331
1000,25.863,21.68,0.157,0.141,1748.977,28.515
1001,19.132,27.312,0.12,0.109,1632.245,29.115
1002,29.04,18.103,0.105,0.139,1605.268,30.643
1003,17.9,25.91,0.096,0.168,1705.213,25.45
1004,19.247,15.45,0.109,0.073,1336.203,22.756
1005,20.171,8.422,0.105,0.086,1359.649,22.936
1006,24.618,28.61,0.078,0.139,1458.647,24.556
1007,27.46,10.114,0.136,0.076,1691.03,28.698
1008,26.818,28.922,0.153,0.124,1504.366,26.702
1009,10.248,23.155,0.069,0.029,1529.462,25.266
1010,20.491,9.122,0.138,0.087,1595.166,28.532
1011,23.813,13.054,0.058,0.138,1452.798,27.794
1012,13.313,23.871,0.163,0.105,1621.571,24.816
1013,22.369,26.267,0.104,0.12,1667.787,28.951
1014,30.154,23.382,0.165,0.097,1520.169,26.669
1015,13.628,22.484,0.125,0.111,1393.578,22.056
1016,6.52,1.786,0.091,0.006,1497.963,24.54
1017,8.586,15.838,0.028,0.067,1383.746,23.162
1018,5.998,13.655,0.083,0.085,1604.35,25.636
1019,21.424,6.022,0.114,0.024,1416.421,27.489
1020,26.101,29.592,0.143,0.123,1631.128,25.313
1021,16.824,9.793,0.126,0.082,1627.335,28.774
1022,19.632,29.207,0.07,0.071,1724.635,28.351
1023,8.041,7.048,0.054,0.079,1408.617,27.346
1024,21.494,22.872,0.155,0.145,1528.245,28.951
1025,9.65,26.41,0.059,0.05,1377.281,26.497
1026,30.411,15.17,0.099,0.168,1720.973,30.123
1027,15.46,19.871,0.114,0.081,1667.096,27.701
1028,14.884,27.598,0.073,0.086,1582.361,29.433
1029,13.243,20.383,0.054,0.042,1561.996,27.529
1030,14.891,16.35,0.167,0.14,1785.658,26.661
1031,23.682,7.071,0.045,0.068,1406.96,23.334
1032,17.397,12.729,0.097,0.095,1451.41,25.655
